no,order,pick,active_team,hero_id,player_slot,extra_time,total_time_taken,match_id,leagueid,data_year
178323,19.0,False,3.0,17.0,,50.0,65.0,5407054320,11953,2020
199860,1.0,False,2.0,106.0,,130.0,5.0,5424275641,11999,2020
115014,18.0,True,3.0,55.0,8.0,34.0,35.0,5339787694,11263,2020
178404,12.0,True,3.0,86.0,9.0,112.0,11.0,5407125064,11953,2020
103328,19.0,False,2.0,98.0,,130.0,41.0,5325023723,11382,2020
112606,8.0,False,2.0,98.0,,115.0,43.0,5336494243,11829,2020
199982,13.0,False,3.0,8.0,,76.0,35.0,5424314817,11974,2020
164874,1.0,False,2.0,76.0,,130.0,7.0,5394123985,11478,2020
164961,22.0,True,3.0,1.0,5.0,1.0,79.0,5394145003,11478,2020
181419,5.0,False,2.0,90.0,,130.0,13.0,5409314519,12008,2020
108146,1.0,False,2.0,12.0,,130.0,27.0,5331565854,11800,2020
191711,2.0,False,3.0,129.0,,130.0,6.0,5416612975,11964,2020
123986,19.0,False,2.0,46.0,,74.0,44.0,5350824705,11806,2020
155337,7.0,False,2.0,62.0,,130.0,34.0,5383983043,11828,2020
190328,5.0,False,3.0,28.0,,70.0,12.0,5415844298,11263,2020
189887,4.0,False,3.0,90.0,,130.0,24.0,5415335673,11439,2020
107790,19.0,False,2.0,93.0,,27.0,62.0,5331119613,11807,2020
177869,6.0,False,3.0,80.0,,130.0,12.0,5406638420,12027,2020
139729,19.0,False,2.0,17.0,,74.0,27.0,5366530659,11823,2020
154795,14.0,False,2.0,86.0,,127.0,3.0,5383461958,11249,2020
169724,1.0,False,2.0,61.0,,100.0,7.0,5399830406,11829,2020
152403,20.0,False,3.0,74.0,,14.0,56.0,5380609214,11829,2020
161875,14.0,False,2.0,1.0,,119.0,46.0,5391305646,11792,2020
194012,3.0,False,3.0,126.0,,130.0,19.0,5418467899,11249,2020
109568,15.0,True,2.0,121.0,2.0,100.0,48.0,5333946072,11829,2020
196370,21.0,True,3.0,43.0,9.0,81.0,4.0,5420684923,11973,2020
123371,19.0,False,3.0,9.0,,119.0,34.0,5350307543,11461,2020
150302,19.0,False,2.0,70.0,,14.0,8.0,5378765175,11829,2020
100884,13.0,False,2.0,86.0,,130.0,59.0,5321136139,11370,2020
122049,17.0,True,3.0,86.0,9.0,16.0,66.0,5348205149,11370,2020
118312,18.0,True,3.0,8.0,7.0,108.0,6.0,5343964055,11263,2020
199448,6.0,False,3.0,74.0,,130.0,5.0,5424099150,11964,2020
152692,1.0,False,2.0,66.0,,130.0,3.0,5380759492,11829,2020
195115,18.0,True,3.0,1.0,5.0,6.0,32.0,5420012219,12025,2020
177210,7.0,False,3.0,38.0,,94.0,81.0,5406051532,12027,2020
182086,12.0,True,2.0,128.0,0.0,130.0,21.0,5409913282,11999,2020
102562,10.0,True,2.0,19.0,4.0,130.0,35.0,5323288326,11823,2020
192786,21.0,True,3.0,57.0,6.0,44.0,2.0,5417733984,11792,2020
147720,11.0,True,2.0,87.0,3.0,130.0,2.0,5376593940,2091,2020
190575,10.0,True,2.0,104.0,2.0,101.0,7.0,5415996411,11263,2020
163803,7.0,False,3.0,10.0,,130.0,31.0,5393166494,11921,2020
151926,5.0,False,3.0,25.0,,130.0,10.0,5380479646,11478,2020
112809,13.0,False,3.0,32.0,,108.0,18.0,5336641830,11823,2020
109970,21.0,True,3.0,126.0,5.0,44.0,28.0,5334112527,11829,2020
195947,4.0,False,2.0,128.0,,130.0,17.0,5420511688,11249,2020
155260,18.0,True,2.0,10.0,4.0,127.0,28.0,5383892677,11249,2020
134733,5.0,False,2.0,128.0,,130.0,49.0,5362452125,11864,2020
124079,3.0,False,3.0,126.0,,130.0,31.0,5350965128,11823,2020
136164,6.0,False,3.0,66.0,,130.0,7.0,5363768997,11717,2020
140483,4.0,False,3.0,126.0,,130.0,6.0,5367375000,11898,2020
143515,7.0,False,3.0,29.0,,130.0,57.0,5371280810,11898,2020
169265,4.0,False,2.0,98.0,,130.0,12.0,5399555128,11792,2020
170103,6.0,False,2.0,77.0,,101.0,1.0,5399985854,11382,2020
149650,5.0,False,2.0,32.0,,130.0,12.0,5378444489,11829,2020
145579,4.0,False,2.0,66.0,,130.0,16.0,5373723003,11828,2020
169293,10.0,True,2.0,98.0,2.0,89.0,7.0,5399555420,11263,2020
115020,2.0,False,3.0,32.0,,130.0,1.0,5339801361,11461,2020
177510,21.0,True,2.0,120.0,1.0,13.0,37.0,5406355191,12012,2020
131024,13.0,False,3.0,96.0,,130.0,49.0,5359697217,11439,2020
196099,2.0,False,2.0,98.0,,130.0,1.0,5420610031,11370,2020
177868,5.0,False,2.0,43.0,,130.0,25.0,5406638420,12027,2020
149872,7.0,False,2.0,110.0,,130.0,28.0,5378539234,11829,2020
146993,10.0,True,2.0,129.0,2.0,130.0,11.0,5375609700,11898,2020
162571,6.0,False,2.0,49.0,,128.0,1.0,5391830268,11966,2020
119752,6.0,False,3.0,129.0,,129.0,40.0,5346162407,11370,2020
197117,20.0,False,2.0,82.0,,35.0,34.0,5422005161,11912,2020
199776,5.0,False,3.0,79.0,,130.0,33.0,5424243936,11249,2020
189423,17.0,True,2.0,70.0,0.0,110.0,120.0,5415026329,11439,2020
154677,6.0,False,2.0,66.0,,130.0,4.0,5382984129,11877,2020
155986,9.0,True,3.0,121.0,8.0,130.0,28.0,5384489422,11877,2020
130814,1.0,False,2.0,79.0,,130.0,24.0,5359617501,11823,2020
141744,16.0,True,3.0,126.0,8.0,61.0,95.0,5368920355,11863,2020
173293,6.0,False,3.0,126.0,,130.0,11.0,5403621019,11953,2020
179096,22.0,True,2.0,23.0,3.0,4.0,52.0,5407530614,11370,2020
160959,22.0,True,2.0,4.0,0.0,1.0,32.0,5389903991,11792,2020
193214,9.0,True,3.0,31.0,7.0,130.0,41.0,5418051844,11828,2020
198051,8.0,False,2.0,129.0,,121.0,18.0,5422575974,11249,2020
195184,11.0,True,3.0,104.0,7.0,130.0,8.0,5420076165,12003,2020
100741,2.0,False,2.0,91.0,,130.0,11.0,5320972527,11263,2020
154861,14.0,False,2.0,100.0,,85.0,24.0,5383545098,11249,2020
126162,19.0,False,2.0,111.0,,129.0,59.0,5353861756,11623,2020
149742,9.0,True,3.0,31.0,5.0,115.0,19.0,5378453025,11829,2020
194848,15.0,True,3.0,79.0,9.0,126.0,74.0,5419840311,11980,2020
148246,9.0,True,3.0,106.0,8.0,118.0,38.0,5377137375,11889,2020
178159,10.0,True,2.0,85.0,1.0,119.0,42.0,5406957295,11263,2020
129585,22.0,True,3.0,108.0,5.0,4.0,49.0,5358310491,11863,2020
194568,21.0,True,3.0,51.0,9.0,13.0,36.0,5419433402,11912,2020
142896,3.0,False,3.0,111.0,,100.0,30.0,5370104824,11836,2020
166519,7.0,False,3.0,43.0,,130.0,23.0,5396015767,11382,2020
163531,21.0,True,2.0,88.0,3.0,3.0,6.0,5392723899,11947,2020
157371,8.0,False,2.0,43.0,,127.0,29.0,5386175643,11668,2020
146570,5.0,False,3.0,43.0,,130.0,24.0,5375340143,11898,2020
114636,14.0,False,2.0,7.0,,123.0,42.0,5339574619,11382,2020
120569,21.0,True,2.0,28.0,4.0,27.0,2.0,5346649403,11829,2020
142366,1.0,False,2.0,129.0,,130.0,9.0,5369664952,11863,2020
166718,8.0,False,2.0,43.0,,124.0,61.0,5396081457,11382,2020
100699,4.0,False,3.0,95.0,,130.0,2.0,5320869655,11806,2020
198190,15.0,True,3.0,104.0,5.0,62.0,45.0,5422629162,11974,2020
160008,17.0,True,2.0,78.0,2.0,80.0,111.0,5389107114,11913,2020
133591,7.0,False,3.0,68.0,,130.0,6.0,5361703761,11829,2020
154319,22.0,True,2.0,25.0,2.0,7.0,89.0,5382419171,11831,2020
186374,10.0,True,2.0,121.0,2.0,120.0,27.0,5412968084,11382,2020
154026,15.0,True,3.0,100.0,8.0,96.0,13.0,5382108620,11898,2020
109289,22.0,True,2.0,15.0,4.0,10.0,27.0,5333916118,11829,2020
177439,16.0,True,3.0,100.0,9.0,92.0,60.0,5406199236,12027,2020
141663,1.0,False,2.0,106.0,,130.0,4.0,5368718715,11831,2020
115619,7.0,False,3.0,64.0,,130.0,4.0,5340078426,11263,2020
178011,16.0,True,2.0,110.0,4.0,91.0,124.0,5406653543,12027,2020
159908,5.0,False,2.0,99.0,,130.0,4.0,5388984061,11921,2020
124686,17.0,True,2.0,119.0,4.0,6.0,122.0,5351974338,11863,2020
161369,14.0,False,3.0,74.0,,130.0,28.0,5390494362,11947,2020
180601,1.0,False,2.0,110.0,,130.0,2.0,5408944975,11953,2020
174573,10.0,True,3.0,84.0,9.0,125.0,40.0,5404634706,12027,2020
196036,5.0,False,3.0,106.0,,130.0,28.0,5420565501,11249,2020
139048,19.0,False,3.0,76.0,,33.0,18.0,5366250782,11478,2020
105015,16.0,True,2.0,88.0,4.0,100.0,35.0,5327367527,11800,2020
114619,19.0,False,3.0,15.0,,98.0,42.0,5339573962,11461,2020
189141,21.0,True,2.0,80.0,0.0,8.0,47.0,5414885014,11439,2020
190757,16.0,True,3.0,8.0,8.0,119.0,10.0,5416092914,11263,2020
117892,15.0,True,2.0,7.0,2.0,130.0,1.0,5343648552,11382,2020
147231,6.0,False,2.0,49.0,,130.0,40.0,5375839426,11831,2020
189526,10.0,True,3.0,90.0,5.0,105.0,41.0,5415098050,12036,2020
101810,16.0,True,2.0,53.0,2.0,104.0,88.0,5322160813,11683,2020
123020,20.0,False,3.0,11.0,,25.0,74.0,5349815434,11863,2020
164301,21.0,True,3.0,43.0,9.0,130.0,14.0,5393730639,11263,2020
182590,10.0,True,2.0,56.0,4.0,122.0,43.0,5410661394,12008,2020
100220,9.0,True,2.0,128.0,2.0,130.0,30.0,5319798001,10884,2020
124390,7.0,False,3.0,98.0,,130.0,15.0,5351188654,11806,2020
129983,6.0,False,3.0,102.0,,130.0,5.0,5358821362,11249,2020
124378,17.0,True,2.0,59.0,2.0,89.0,12.0,5351183794,11263,2020
142310,11.0,True,2.0,52.0,3.0,130.0,1.0,5369611338,11249,2020
165257,21.0,True,2.0,17.0,2.0,53.0,10.0,5394356268,11836,2020
116812,13.0,False,2.0,82.0,,124.0,69.0,5341783081,11834,2020
135664,12.0,True,3.0,41.0,9.0,109.0,56.0,5363258575,11668,2020
162869,18.0,True,2.0,8.0,0.0,110.0,25.0,5391972588,11382,2020
155990,13.0,False,3.0,98.0,,130.0,62.0,5384489422,11877,2020
120306,10.0,True,2.0,121.0,2.0,96.0,69.0,5346638285,11829,2020
118738,4.0,False,2.0,98.0,,130.0,15.0,5344617985,11823,2020
118620,18.0,True,2.0,32.0,2.0,31.0,82.0,5344259298,11823,2020
168907,19.0,False,2.0,104.0,,72.0,52.0,5398885280,11829,2020
100518,21.0,True,3.0,45.0,7.0,4.0,52.0,5320591798,11382,2020
169471,12.0,True,3.0,86.0,9.0,96.0,50.0,5399693185,11953,2020
170743,8.0,False,3.0,120.0,,128.0,15.0,5401219854,11966,2020
131683,13.0,False,3.0,88.0,,100.0,44.0,5360122797,11823,2020
127232,11.0,True,2.0,88.0,4.0,97.0,42.0,5355031027,11623,2020
193008,1.0,False,2.0,126.0,,130.0,19.0,5417912132,11973,2020
157050,17.0,True,2.0,43.0,2.0,69.0,94.0,5385865051,11792,2020
190913,18.0,True,3.0,46.0,5.0,37.0,67.0,5416155802,11964,2020
182968,14.0,False,2.0,48.0,,113.0,3.0,5410852916,11263,2020
149885,20.0,False,2.0,10.0,,46.0,42.0,5378539234,11829,2020
185312,4.0,False,2.0,38.0,,130.0,7.0,5412559936,11980,2020
139623,1.0,False,2.0,38.0,,130.0,10.0,5366487840,11829,2020
107774,3.0,False,3.0,65.0,,130.0,40.0,5331119613,11807,2020
143089,20.0,False,2.0,61.0,,39.0,56.0,5370392981,11928,2020
105569,20.0,False,3.0,13.0,,64.0,59.0,5328671582,11382,2020
188386,14.0,False,2.0,12.0,,89.0,76.0,5414540154,12027,2020
141895,13.0,False,3.0,111.0,,90.0,84.0,5369318606,11898,2020
161988,17.0,True,2.0,95.0,3.0,53.0,44.0,5391401035,11953,2020
113076,16.0,True,3.0,41.0,9.0,105.0,125.0,5337363871,11382,2020
167219,3.0,False,3.0,80.0,,130.0,8.0,5396441960,11831,2020
198672,13.0,False,2.0,63.0,,130.0,12.0,5423197257,11974,2020
117938,17.0,True,2.0,65.0,0.0,117.0,69.0,5343681692,11834,2020
109696,11.0,True,2.0,87.0,0.0,118.0,22.0,5333995945,11829,2020
168197,13.0,False,3.0,51.0,,117.0,6.0,5398075846,11382,2020
112880,18.0,True,2.0,12.0,1.0,130.0,44.0,5336741067,11829,2020
144202,12.0,True,2.0,71.0,1.0,107.0,46.0,5371842670,11828,2020
189913,8.0,False,3.0,106.0,,130.0,22.0,5415379304,12027,2020
176480,14.0,False,3.0,129.0,,99.0,51.0,5405548564,12012,2020
183703,1.0,False,2.0,129.0,,130.0,11.0,5411211616,11980,2020
133035,1.0,False,2.0,77.0,,130.0,7.0,5361474721,11823,2020
156194,19.0,False,3.0,49.0,,40.0,82.0,5384783029,11947,2020
116224,18.0,True,2.0,42.0,1.0,57.0,49.0,5341392180,11461,2020
174648,19.0,False,3.0,99.0,,87.0,72.0,5404636554,12027,2020
117781,14.0,False,2.0,15.0,,51.0,114.0,5343590769,11461,2020
161621,2.0,False,2.0,121.0,,130.0,8.0,5390946229,11889,2020
174798,15.0,True,2.0,83.0,2.0,90.0,26.0,5404642673,12027,2020
171717,14.0,False,2.0,51.0,,127.0,24.0,5401813467,11792,2020
192361,14.0,False,3.0,10.0,,60.0,58.0,5417318704,12012,2020
185620,4.0,False,3.0,126.0,,72.0,25.0,5412668723,11382,2020
170742,7.0,False,2.0,129.0,,130.0,37.0,5401219854,11966,2020
104094,19.0,False,3.0,104.0,,72.0,11.0,5326738326,11382,2020
193612,21.0,True,3.0,17.0,9.0,65.0,6.0,5418242103,11973,2020
124511,18.0,True,2.0,129.0,2.0,56.0,83.0,5351394717,11478,2020
176286,18.0,True,2.0,72.0,0.0,57.0,97.0,5405461984,12027,2020
125012,13.0,False,2.0,96.0,,111.0,69.0,5352653787,11806,2020
173099,10.0,True,2.0,2.0,0.0,130.0,7.0,5403498209,12027,2020
192690,13.0,False,2.0,77.0,,94.0,10.0,5417682655,11912,2020
174462,9.0,True,3.0,31.0,8.0,130.0,42.0,5404632691,12027,2020
106580,19.0,False,3.0,59.0,,86.0,45.0,5329399598,11263,2020
111164,5.0,False,2.0,79.0,,130.0,37.0,5335659941,11823,2020
127491,18.0,True,3.0,44.0,5.0,96.0,14.0,5355205942,11263,2020
196033,2.0,False,2.0,110.0,,108.0,8.0,5420565501,11249,2020
163870,8.0,False,3.0,126.0,,130.0,3.0,5393338399,11921,2020
122372,10.0,True,3.0,50.0,6.0,130.0,36.0,5348543044,11806,2020
189512,18.0,True,3.0,19.0,6.0,105.0,44.0,5415084797,11439,2020
113613,3.0,False,3.0,79.0,,130.0,18.0,5337842197,11461,2020
168266,16.0,True,3.0,51.0,9.0,130.0,10.0,5398117963,11966,2020
148418,5.0,False,2.0,51.0,,130.0,41.0,5377359812,11887,2020
154494,21.0,True,3.0,35.0,6.0,55.0,2.0,5382688643,11947,2020
124480,9.0,True,2.0,79.0,1.0,113.0,20.0,5351299150,11823,2020
168827,5.0,False,2.0,53.0,,130.0,35.0,5398766390,11831,2020
114070,20.0,False,3.0,1.0,,86.0,51.0,5338549449,11823,2020
196881,4.0,False,2.0,66.0,,119.0,2.0,5421678410,11912,2020
125236,17.0,True,2.0,13.0,2.0,59.0,66.0,5352772307,11263,2020
164063,3.0,False,2.0,96.0,,130.0,31.0,5393529703,11966,2020
153255,14.0,False,2.0,99.0,,69.0,96.0,5381267268,11863,2020
121041,9.0,True,3.0,27.0,8.0,130.0,3.0,5346920886,11027,2020
119867,11.0,True,2.0,83.0,2.0,130.0,3.0,5346225263,11263,2020
132824,10.0,True,2.0,49.0,3.0,125.0,40.0,5361274214,11370,2020
178373,3.0,False,3.0,90.0,,130.0,4.0,5407087061,11980,2020
165842,12.0,True,3.0,98.0,9.0,91.0,35.0,5395496203,11263,2020
178162,13.0,False,3.0,23.0,,119.0,53.0,5406957295,11263,2020
115213,19.0,False,3.0,104.0,,46.0,83.0,5339896413,11099,2020
124272,20.0,True,3.0,23.0,8.0,0.0,18.0,5351035150,11263,2020
199251,20.0,False,2.0,104.0,,19.0,68.0,5424010693,11980,2020
118263,13.0,False,3.0,49.0,,130.0,47.0,5343945840,11823,2020
115965,1.0,False,2.0,51.0,,130.0,5.0,5340682781,11823,2020
135413,3.0,False,3.0,98.0,,130.0,37.0,5363123333,11735,2020
104510,17.0,True,3.0,96.0,9.0,113.0,19.0,5326991410,11382,2020
100182,15.0,True,2.0,107.0,4.0,55.0,3.0,5319700729,11823,2020
153113,4.0,False,3.0,10.0,,130.0,6.0,5381117828,11829,2020
137385,17.0,True,3.0,85.0,5.0,66.0,9.0,5364628405,11829,2020
113740,20.0,False,2.0,28.0,,73.0,12.0,5337931322,11099,2020
175017,21.0,True,3.0,39.0,6.0,109.0,1.0,5404993802,11953,2020
122957,1.0,False,2.0,79.0,,130.0,15.0,5349733353,11863,2020
145765,14.0,False,2.0,121.0,,81.0,83.0,5374015936,11928,2020
151056,3.0,False,2.0,98.0,,130.0,88.0,5379786893,11887,2020
140242,5.0,False,2.0,110.0,,128.0,26.0,5366948384,11863,2020
164265,7.0,False,3.0,46.0,,130.0,10.0,5393688803,11792,2020
102107,5.0,False,3.0,41.0,,130.0,54.0,5322880377,11382,2020
198742,17.0,True,2.0,8.0,4.0,93.0,94.0,5423276092,11914,2020
195704,3.0,False,2.0,77.0,,130.0,14.0,5420405431,11973,2020
122625,21.0,True,3.0,121.0,8.0,6.0,15.0,5348965919,11823,2020
109975,4.0,False,2.0,126.0,,127.0,44.0,5334115111,11829,2020
173117,6.0,False,2.0,121.0,,130.0,8.0,5403499971,11464,2020
168879,13.0,False,3.0,100.0,,70.0,64.0,5398865840,11831,2020
133740,2.0,False,3.0,43.0,,130.0,12.0,5361716330,11877,2020
181255,17.0,True,3.0,53.0,5.0,90.0,75.0,5409205188,11953,2020
113876,2.0,False,2.0,53.0,,130.0,6.0,5338037487,11823,2020
161219,18.0,True,2.0,54.0,0.0,57.0,35.0,5390204666,11831,2020
155202,4.0,False,2.0,13.0,,130.0,2.0,5383876643,11792,2020
145769,18.0,True,3.0,39.0,7.0,81.0,30.0,5374015936,11928,2020
296275,20.0,False,3.0,72.0,,56.0,13.0,5528659696,12183,2020
222712,14.0,False,2.0,15.0,,130.0,10.0,5447476888,11382,2020
231942,16.0,True,2.0,102.0,3.0,121.0,2.0,5458915810,12093,2020
287283,14.0,False,3.0,89.0,,59.0,20.0,5516314594,11668,2020
213342,13.0,False,2.0,95.0,,127.0,25.0,5437852913,12027,2020
291812,4.0,False,3.0,1.0,,130.0,22.0,5521575221,11249,2020
284358,10.0,False,2.0,79.0,,116.0,17.0,5512082707,11263,2020
293377,22.0,False,3.0,64.0,,83.0,3.0,5523742069,11249,2020
299636,22.0,False,3.0,19.0,,44.0,36.0,5532805557,12170,2020
281536,7.0,True,3.0,90.0,9.0,126.0,22.0,5509402185,12170,2020
242728,19.0,False,3.0,108.0,,22.0,100.0,5469018482,12005,2020
271273,18.0,True,2.0,70.0,4.0,0.0,26.0,5500130360,11382,2020
254304,17.0,True,2.0,12.0,3.0,119.0,70.0,5478792366,11863,2020
291355,3.0,False,3.0,51.0,,130.0,42.0,5521258664,12139,2020
201249,6.0,False,3.0,120.0,,120.0,3.0,5425665025,11898,2020
258497,9.0,True,3.0,79.0,9.0,130.0,7.0,5483001521,12139,2020
222096,14.0,False,2.0,33.0,,130.0,8.0,5446591207,12027,2020
232906,2.0,False,3.0,66.0,,130.0,23.0,5460407404,12113,2020
247040,21.0,True,3.0,72.0,6.0,48.0,45.0,5472996277,11863,2020
291207,23.0,True,3.0,126.0,8.0,97.0,91.0,5521138858,12096,2020
244077,4.0,False,2.0,101.0,,130.0,29.0,5470573843,12093,2020
231048,2.0,False,2.0,20.0,,130.0,5.0,5458435103,12027,2020
224191,10.0,True,2.0,111.0,1.0,130.0,33.0,5450379602,12027,2020
211968,14.0,False,3.0,65.0,,120.0,35.0,5436574901,11999,2020
210443,7.0,False,2.0,111.0,,130.0,66.0,5434928866,12027,2020
241072,13.0,False,2.0,98.0,,104.0,20.0,5467623680,11647,2020
275565,23.0,True,3.0,101.0,8.0,114.0,27.0,5504242611,12160,2020
230537,19.0,False,2.0,89.0,,0.0,29.0,5458146682,11382,2020
285719,3.0,False,3.0,19.0,,130.0,9.0,5513681739,11510,2020
260710,1.0,False,2.0,112.0,,130.0,36.0,5484854968,11439,2020
222545,1.0,False,2.0,49.0,,130.0,4.0,5447151947,12027,2020
212829,5.0,False,3.0,38.0,,130.0,14.0,5437235502,12027,2020
232106,4.0,False,2.0,32.0,,130.0,17.0,5459258968,12093,2020
240830,13.0,False,3.0,12.0,,116.0,85.0,5467273406,12098,2020
267926,2.0,False,3.0,39.0,,130.0,3.0,5495732588,12139,2020
206602,14.0,False,2.0,85.0,,80.0,58.0,5430407952,11973,2020
200592,8.0,False,2.0,106.0,,124.0,25.0,5425051645,11914,2020
210415,1.0,False,2.0,129.0,,130.0,1.0,5434923969,12098,2020
266996,8.0,True,2.0,49.0,2.0,130.0,6.0,5494297555,12182,2020
225913,6.0,False,2.0,106.0,,129.0,8.0,5452764046,11889,2020
285207,19.0,False,3.0,91.0,,105.0,21.0,5512494619,11382,2020
296808,1.0,False,3.0,107.0,,130.0,13.0,5529308842,11668,2020
241561,18.0,True,2.0,93.0,0.0,97.0,44.0,5468365860,12005,2020
230532,14.0,False,2.0,38.0,,126.0,22.0,5458146682,11382,2020
274902,15.0,True,2.0,51.0,0.0,90.0,32.0,5503962240,12182,2020
299060,22.0,False,2.0,104.0,,30.0,3.0,5532365955,12169,2020
267290,14.0,False,3.0,10.0,,75.0,27.0,5494571133,12139,2020
236354,14.0,False,3.0,2.0,,72.0,69.0,5463690566,12101,2020
232751,1.0,False,2.0,28.0,,130.0,50.0,5460309609,11263,2020
215927,20.0,False,2.0,61.0,,82.0,8.0,5440387402,11796,2020
240839,22.0,True,2.0,47.0,1.0,48.0,9.0,5467273406,12098,2020
226413,22.0,True,2.0,98.0,4.0,5.0,70.0,5453154493,11828,2020
228215,7.0,False,3.0,16.0,,120.0,22.0,5455010766,11263,2020
208354,6.0,False,2.0,22.0,,97.0,1.0,5432453912,11668,2020
256603,6.0,False,3.0,39.0,,124.0,9.0,5481473816,11863,2020
275686,24.0,True,3.0,52.0,5.0,19.0,96.0,5504299860,12203,2020
254614,19.0,False,3.0,2.0,,67.0,51.0,5479142991,11602,2020
220321,8.0,False,2.0,58.0,,122.0,35.0,5444494373,12027,2020
278323,2.0,False,2.0,112.0,,130.0,11.0,5506543816,12170,2020
299860,6.0,True,3.0,9.0,5.0,114.0,35.0,5532954516,12239,2020
215014,19.0,False,2.0,70.0,,21.0,89.0,5439665479,11964,2020
278404,12.0,False,3.0,22.0,,116.0,12.0,5506587297,12203,2020
203328,18.0,True,2.0,10.0,0.0,28.0,12.0,5427345459,12003,2020
212606,2.0,False,3.0,106.0,,130.0,11.0,5436969533,12027,2020
299982,8.0,True,2.0,64.0,0.0,130.0,23.0,5533072298,12170,2020
264874,10.0,True,3.0,111.0,9.0,126.0,39.0,5489995226,12139,2020
264961,9.0,True,3.0,20.0,6.0,129.0,5.0,5490060845,12113,2020
281419,10.0,False,3.0,46.0,,100.0,28.0,5509298098,11263,2020
208146,18.0,True,3.0,44.0,5.0,72.0,74.0,5432242170,11973,2020
291711,23.0,True,3.0,44.0,8.0,15.0,32.0,5521474692,12139,2020
223986,3.0,False,3.0,79.0,,130.0,14.0,5449956482,11263,2020
255337,16.0,True,3.0,101.0,8.0,130.0,84.0,5480264154,12069,2020
290328,5.0,True,2.0,20.0,3.0,130.0,16.0,5519387198,12139,2020
289887,20.0,False,3.0,112.0,,129.0,1.0,5519037110,11249,2020
207790,14.0,False,2.0,12.0,,110.0,39.0,5431442424,11796,2020
277869,3.0,False,2.0,39.0,,103.0,58.0,5506247498,12169,2020
239729,3.0,False,3.0,98.0,,105.0,3.0,5466514121,11863,2020
254795,2.0,False,2.0,65.0,,130.0,6.0,5479284451,12113,2020
269724,4.0,False,2.0,20.0,,130.0,54.0,5498386011,12182,2020
252403,7.0,False,3.0,95.0,,130.0,13.0,5477314941,11863,2020
261875,1.0,False,2.0,106.0,,130.0,22.0,5486049163,11439,2020
294012,9.0,False,2.0,93.0,,92.0,21.0,5524718499,12183,2020
209568,12.0,True,2.0,79.0,3.0,105.0,47.0,5434303738,11964,2020
296370,19.0,False,3.0,65.0,,40.0,30.0,5528811856,12116,2020
223371,4.0,False,2.0,80.0,,130.0,62.0,5449409755,11382,2020
250302,6.0,False,2.0,106.0,,130.0,28.0,5475830034,12139,2020
200884,14.0,False,2.0,13.0,,130.0,34.0,5425511001,11973,2020
222049,11.0,True,3.0,56.0,7.0,130.0,2.0,5446574023,12027,2020
218312,9.0,True,2.0,7.0,3.0,113.0,7.0,5442469396,12027,2020
299448,2.0,False,2.0,2.0,,130.0,11.0,5532690120,11668,2020
252692,10.0,True,3.0,39.0,6.0,130.0,30.0,5477426308,11863,2020
295115,10.0,False,2.0,95.0,,130.0,19.0,5525900787,11249,2020
277210,16.0,True,2.0,100.0,4.0,100.0,10.0,5505528542,12203,2020
282086,8.0,True,3.0,120.0,7.0,125.0,2.0,5509695944,11382,2020
202562,21.0,True,3.0,32.0,7.0,33.0,2.0,5426789177,11889,2020
292786,19.0,False,3.0,52.0,,29.0,26.0,5523371192,12069,2020
247720,19.0,False,2.0,97.0,,117.0,27.0,5473496317,11668,2020
290575,12.0,False,3.0,78.0,,61.0,25.0,5520596079,12183,2020
263803,15.0,True,2.0,100.0,3.0,113.0,41.0,5488557686,12139,2020
251926,14.0,False,2.0,108.0,,130.0,24.0,5476670968,12098,2020
212809,7.0,False,3.0,90.0,,102.0,42.0,5437214335,12027,2020
209970,18.0,True,3.0,38.0,7.0,130.0,39.0,5434516163,11999,2020
295947,4.0,False,2.0,83.0,,130.0,14.0,5527543788,12170,2020
255260,5.0,False,2.0,126.0,,118.0,24.0,5480198298,11249,2020
234733,9.0,True,3.0,87.0,8.0,118.0,35.0,5462093930,12005,2020
224079,8.0,False,2.0,121.0,,98.0,45.0,5450113195,12027,2020
236164,22.0,True,3.0,13.0,6.0,14.0,37.0,5463568134,11647,2020
240483,11.0,True,3.0,31.0,6.0,130.0,10.0,5466982903,11602,2020
243515,14.0,False,3.0,77.0,,130.0,6.0,5469921787,12003,2020
269265,1.0,False,3.0,109.0,,130.0,26.0,5497728151,12116,2020
270103,23.0,True,2.0,19.0,1.0,126.0,14.0,5498641518,11382,2020
249650,14.0,False,3.0,43.0,,93.0,72.0,5475106298,12113,2020
245579,10.0,True,3.0,71.0,5.0,90.0,65.0,5471906346,11668,2020
269293,5.0,True,2.0,38.0,4.0,130.0,2.0,5497751943,12175,2020
215020,3.0,False,2.0,100.0,,130.0,7.0,5439682811,12027,2020
277510,4.0,False,3.0,126.0,,130.0,24.0,5505669664,12185,2020
231024,22.0,True,3.0,92.0,7.0,3.0,34.0,5458396634,12005,2020
296099,12.0,False,3.0,44.0,,119.0,5.0,5527756670,11249,2020
277868,2.0,False,3.0,121.0,,130.0,58.0,5506247498,12169,2020
249872,16.0,True,3.0,16.0,5.0,63.0,118.0,5475262288,12101,2020
246993,18.0,True,2.0,33.0,2.0,75.0,92.0,5472903868,11863,2020
262571,15.0,True,2.0,19.0,3.0,114.0,81.0,5487030073,12145,2020
219752,11.0,True,2.0,7.0,1.0,130.0,29.0,5443965953,11602,2020
