no,minute,gold,match_id,leagueid,data_year
781798,9,-1854.0,7972430322,15901,2024
744278,32,7507.0,7957575333,17091,2024
827095,13,2880.0,8000150650,17233,2024
780604,27,-1564.0,7972029465,17119,2024
800697,14,-132.0,7984037572,16933,2024
751785,12,-2528.0,7959628614,17091,2024
805928,23,1945.0,7987450020,17233,2024
837381,21,11605.0,8006736138,16274,2024
756647,18,2946.0,7961141987,16635,2024
748405,7,-2105.0,7958585834,17135,2024
806906,25,-1761.0,7987959167,15898,2024
751589,4,-36.0,7959520341,17135,2024
782911,35,-10688.0,7973247539,17064,2024
828622,4,400.0,8000830153,16710,2024
815189,16,-5176.0,7992599265,17233,2024
822412,6,-310.0,7997370134,17233,2024
771744,48,-17102.0,7966478004,15901,2024
794903,5,-406.0,7981292235,17233,2024
754933,13,14050.0,7960527690,17135,2024
813357,13,-4671.0,7991419781,16313,2024
756490,22,470.0,7961006671,17135,2024
800330,39,6083.0,7983788708,16635,2024
813507,1,0.0,7991486825,16313,2024
810426,24,-868.0,7989979181,16313,2024
831070,30,-6317.0,8002163888,16710,2024
824329,8,661.0,7998298018,17126,2024
809451,10,3273.0,7989366566,15898,2024
742803,34,7514.0,7957192418,17122,2024
832321,4,-10.0,8002962062,16313,2024
763220,22,-3815.0,7963627847,17135,2024
814995,14,-2547.0,7992456263,17163,2024
763721,16,3026.0,7963834281,17135,2024
811808,21,-4208.0,7990584794,15901,2024
831399,10,-435.0,8002440796,17126,2024
813171,14,-3921.0,7991362690,16313,2024
745289,42,-2886.0,7957851720,17135,2024
749873,6,282.0,7958903033,17135,2024
766200,33,4329.0,7964813758,16933,2024
834742,13,3244.0,8004419727,17233,2024
802579,33,695.0,7984918893,17111,2024
761081,10,-393.0,7962998807,17135,2024
828221,24,5652.0,8000527555,16710,2024
752322,18,2471.0,7959887534,17122,2024
806975,26,-11053.0,7987990536,17111,2024
787127,15,-2093.0,7976089193,16251,2024
793203,25,-5892.0,7980410922,17111,2024
763189,35,17904.0,7963614392,17135,2024
807536,6,1548.0,7988517842,17163,2024
752779,9,268.0,7960092411,17122,2024
835590,12,595.0,8005203418,17170,2024
763945,30,-11692.0,7963922608,16710,2024
802772,4,781.0,7985071171,17111,2024
791964,12,-767.0,7979840826,17233,2024
759750,11,1928.0,7962179275,16251,2024
758576,17,-6678.0,7961659414,17135,2024
771533,16,-1313.0,7966425947,15901,2024
817082,11,549.0,7993749341,17163,2024
804551,37,-2688.0,7986595492,17119,2024
816871,1,-250.0,7993532365,15898,2024
753922,50,353.0,7960261153,15901,2024
762981,33,-5414.0,7963531776,17135,2024
837960,72,-10129.0,8007095690,17272,2024
756972,21,845.0,7961221514,17135,2024
754674,11,1418.0,7960452615,16059,2024
774122,10,702.0,7967541669,16635,2024
743219,23,4634.0,7957324490,17108,2024
738891,3,-680.0,7954292629,16059,2024
791822,1,0.0,7979821466,15901,2024
776094,22,4821.0,7969060152,16059,2024
752449,19,2085.0,7959946995,16635,2024
813726,36,261.0,7991554926,17233,2024
761666,11,3150.0,7963196262,17135,2024
784474,10,-9693.0,7974288580,16251,2024
789765,21,1812.0,7978373433,16313,2024
778951,7,-1249.0,7970755781,15898,2024
802974,29,7023.0,7985191804,15901,2024
740816,20,2237.0,7956121861,17091,2024
837451,14,4396.0,8006827125,17170,2024
834413,13,1515.0,8004150764,17163,2024
761334,5,-993.0,7963056294,17135,2024
748684,6,-49.0,7958688271,16059,2024
811826,9,-3380.0,7990588982,17233,2024
807588,22,5642.0,7988603827,16313,2024
772449,22,-4805.0,7966605507,15901,2024
819964,25,3756.0,7995795389,17233,2024
752585,26,1624.0,7960012470,17122,2024
799928,4,-391.0,7983444790,17170,2024
793911,23,-593.0,7981048822,17233,2024
784478,14,-13919.0,7974288580,16251,2024
934984,4,580.0,8062624200,16274,2024
861421,11,-2160.0,8021634364,16313,2024
870651,1,0.0,8029220574,16251,2024
925992,27,-12714.0,8055284959,17414,2024
852051,13,3944.0,8014003235,15901,2024
930521,23,-11762.0,8058008909,17508,2024
923067,10,-2918.0,8053618229,17366,2024
932086,28,-11435.0,8058788414,17458,2024
938345,26,-12531.0,8065295703,17233,2024
920245,37,-3330.0,8051979908,17344,2024
881437,22,5939.0,8033957403,17366,2024
909982,11,-778.0,8044967430,17233,2024
893013,16,6777.0,8038118660,17299,2024
930064,36,12335.0,8057561020,16313,2024
839958,24,97.0,8008141059,16313,2024
897206,6,-2384.0,8039422182,17299,2024
860805,30,1412.0,8021212915,17366,2024
871615,24,-6240.0,8030322590,16313,2024
885749,2,-678.0,8035225867,17366,2024
929916,27,13121.0,8057504836,17366,2024
882786,13,605.0,8034218875,17299,2024
869757,1,0.0,8028518711,17366,2024
862900,30,12641.0,8022359195,17366,2024
850677,35,-247.0,8013391008,17163,2024
849152,6,592.0,8012150671,17233,2024
879781,4,1222.0,8033456313,16313,2024
914274,33,-13034.0,8047032176,17425,2024
869246,26,-10011.0,8027482582,17170,2024
924428,6,101.0,8054519956,16313,2024
899419,27,4802.0,8040426346,17425,2024
861254,24,-3794.0,8021519070,17163,2024
851538,1,0.0,8013750341,17233,2024
870815,12,-3945.0,8029360842,16251,2024
879539,29,-24464.0,8033229257,17299,2024
906635,3,-601.0,8043167439,17367,2024
845311,29,2248.0,8010391723,15901,2024
839301,29,-16001.0,8007890509,17199,2024
849124,9,1163.0,8012072470,17163,2024
905705,15,298.0,8042566783,17233,2024
864622,3,645.0,8023264898,17233,2024
923916,23,18125.0,8054210888,17318,2024
935517,9,-1042.0,8063318376,17163,2024
880270,29,-328.0,8033566629,16313,2024
869241,21,-5705.0,8027482582,17170,2024
913611,7,-1789.0,8046654288,16313,2024
937769,7,430.0,8065095337,16313,2024
905999,30,-12341.0,8042721289,17233,2024
875063,27,10247.0,8031322025,17299,2024
871460,11,-1917.0,8030158594,17163,2024
854636,15,-1213.0,8017126592,17184,2024
879548,9,-440.0,8033241536,17163,2024
865122,18,-586.0,8023644172,17233,2024
866924,22,-6861.0,8024821826,17233,2024
847063,18,7323.0,8011104295,17272,2024
895312,28,688.0,8038839903,17299,2024
914395,25,-1406.0,8047136517,17425,2024
893323,13,-5877.0,8038204246,17299,2024
859030,6,-592.0,8020043480,17163,2024
917032,18,-2193.0,8048597292,16427,2024
938569,7,-1243.0,8065420081,17366,2024
853723,24,5945.0,8015615203,17272,2024
917113,21,11278.0,8048621089,17381,2024
842037,9,268.0,8009010792,17272,2024
851315,33,-5195.0,8013700297,16313,2024
938691,20,5902.0,8065525612,17366,2024
903583,5,-316.0,8041744918,17163,2024
903670,18,737.0,8041765494,17299,2024
920128,18,11702.0,8051880508,17344,2024
846855,3,490.0,8011037086,16313,2024
930420,57,-14920.0,8057869002,17414,2024
862695,12,3206.0,8022178655,17366,2024
894046,8,-95.0,8038505132,17366,2024
929037,2,-256.0,8057237162,17233,2024
928596,11,-685.0,8056909857,17163,2024
846499,18,-9540.0,8010979827,15901,2024
916578,34,147.0,8048302856,17381,2024
878438,16,-7062.0,8032470724,17366,2024
893504,21,-19949.0,8038248164,17299,2024
908433,8,1183.0,8043971551,17233,2024
891112,42,6504.0,8037360604,17366,2024
900584,24,17696.0,8040745170,17344,2024
932721,12,-3193.0,8059205335,17233,2024
848277,9,3954.0,8011645344,15901,2024
935079,27,5910.0,8062632381,16274,2024
862080,34,-17303.0,8021819657,17366,2024
889011,19,7500.0,8036766663,17299,2024
839593,3,-64.0,8007990253,17233,2024
860758,55,13456.0,8021129866,17272,2024
857021,28,967.0,8018712950,17233,2024
938157,4,1143.0,8065221742,16313,2024
891401,21,959.0,8037489786,17233,2024
933824,10,280.0,8060380119,17233,2024
915919,24,-380.0,8048046525,17366,2024
920795,23,6962.0,8052344256,17425,2024
841271,2,189.0,8008632430,17272,2024
931495,6,-410.0,8058665571,17327,2024
886429,18,12070.0,8035530456,17381,2024
929284,13,-380.0,8057300582,16313,2024
902512,32,12596.0,8041291837,16251,2024
890635,10,321.0,8037193634,17299,2024
851518,19,423.0,8013736279,17233,2024
848679,26,22697.0,8011794134,17272,2024
934656,21,-10996.0,8061978470,17233,2024
893969,15,1034.0,8038499671,17299,2024
873442,9,-2720.0,8030997556,17299,2024
862788,6,-907.0,8022270847,17366,2024
874873,31,-5665.0,8031235631,17299,2024
879192,3,-558.0,8033120102,17299,2024
882224,3,-407.0,8034120625,17299,2024
907974,16,-9558.0,8043746278,17381,2024
908812,29,-4189.0,8044208281,17425,2024
888359,7,1958.0,8036616788,17299,2024
884288,23,6513.0,8034729836,17299,2024
908002,8,-1090.0,8043776423,17366,2024
853729,30,15340.0,8015615203,17272,2024
916219,10,1746.0,8048101382,17366,2024
869733,29,-18384.0,8028433413,17233,2024
934808,11,4018.0,8062225303,17233,2024
916577,33,-2859.0,8048302856,17381,2024
888581,16,2058.0,8036685624,17299,2024
885702,10,-659.0,8035213921,16313,2024
901280,27,1538.0,8040978447,17366,2024
858461,62,9748.0,8019557314,16251,2024
935826,10,645.0,8063515434,17163,2024
938485,2,-347.0,8065415095,17366,2024
928132,34,-6214.0,8056476228,17414,2024
893386,16,5112.0,8038207819,17299,2024
894695,29,8246.0,8038654629,17369,2024
869523,25,14910.0,8027824663,17272,2024
880453,12,-4082.0,8033577632,17299,2024
912002,2,1146.0,8045939607,17381,2024
917805,27,-8354.0,8048993945,17163,2024
899668,19,6517.0,8040518886,17299,2024
931923,1,0.0,8058771807,17366,2024
936760,14,-557.0,8064324107,17233,2024
933893,3,185.0,8060571621,17366,2024
839450,19,-3156.0,8007932953,17233,2024
893570,11,1281.0,8038265115,17299,2024
864871,12,-841.0,8023399594,17366,2024
888451,3,-147.0,8036646385,16313,2024
933557,21,2264.0,8059990814,17163,2024
886955,18,5620.0,8035893745,17233,2024
916868,35,-14585.0,8048459466,17366,2024
868294,28,-2308.0,8026151020,17163,2024
933277,20,-5490.0,8059819540,17366,2024
881605,19,-7080.0,8034017509,17299,2024
905228,23,-488.0,8042319626,17369,2024
902240,15,7128.0,8041224889,17366,2024
896080,19,-1317.0,8039004470,17369,2024
885279,7,2806.0,8035115720,17233,2024
853345,5,-226.0,8015227053,17233,2024
859278,5,836.0,8020240495,17233,2024
881075,17,2972.0,8033717984,16313,2024
905427,8,405.0,8042464123,17381,2024
839408,7,2028.0,8007930170,16313,2024
936899,3,-591.0,8064494035,17367,2024
898717,5,-1189.0,8040149997,17299,2024
872300,29,14070.0,8030514328,17299,2024
893028,4,-327.0,8038120799,17163,2024
925083,13,-7196.0,8054716317,17233,2024
892735,37,-14000.0,8037953276,17299,2024
847998,1,0.0,8011539303,17233,2024
916148,3,90.0,8048089210,17425,2024
880372,6,1137.0,8033576038,17299,2024
854328,18,1332.0,8016824583,17233,2024
916720,36,9366.0,8048413924,16427,2024
898617,10,976.0,8040092070,17299,2024
863395,24,-10550.0,8022761485,17366,2024
900078,7,381.0,8040640790,17366,2024
919310,14,1388.0,8050553610,17366,2024
913282,17,6177.0,8046566789,17458,2024
934745,13,3574.0,8062122501,17233,2024
877757,3,-58.0,8032144775,16313,2024
843724,17,-1127.0,8009693354,15901,2024
853328,16,-2778.0,8015191659,17233,2024
927850,19,-16119.0,8056283355,17233,2024
929466,8,-1358.0,8057352488,17233,2024
856601,7,438.0,8018391004,17163,2024
885940,24,649.0,8035256632,16313,2024
928235,48,9142.0,8056585402,17414,2024
840519,28,17348.0,8008335631,17272,2024
861729,11,-158.0,8021716547,16313,2024
903010,4,297.0,8041474677,16251,2024
921299,8,905.0,8052675397,17163,2024
838929,29,9556.0,8007545781,15901,2024
863099,24,3004.0,8022579651,17366,2024
868692,5,-716.0,8026660950,17184,2024
863087,12,-3703.0,8022579651,17366,2024
881019,29,6514.0,8033689749,17299,2024
903966,4,-49.0,8041979262,17233,2024
855521,5,-1118.0,8017570580,16274,2024
874373,44,-5918.0,8031113737,17299,2024
901578,29,-797.0,8041070243,17344,2024
894699,33,12026.0,8038654629,17369,2024
859015,30,5822.0,8020016462,17163,2024
857447,5,84.0,8018894845,16313,2024
857329,2,57.0,8018858487,17233,2024
907616,17,3290.0,8043681871,17381,2024
839227,9,-1333.0,8007883931,17233,2024
908180,39,-11077.0,8043843096,17369,2024
909452,24,14918.0,8044631612,17366,2024
870392,21,-4897.0,8029070932,17272,2024
865941,29,-5176.0,8024259821,17163,2024
931717,1,0.0,8058718396,16313,2024
895759,1,0.0,8038954498,17299,2024
929622,7,172.0,8057397224,17327,2024
921677,2,-224.0,8053023349,16313,2024
888594,29,-378.0,8036685624,17299,2024
924021,8,-2523.0,8054300404,17163,2024
878332,16,6246.0,8032420490,17233,2024
846483,2,37.0,8010979827,15901,2024
881798,11,3436.0,8034025861,17299,2024
844278,22,-2803.0,8009942846,17233,2024
927095,14,-6057.0,8055929849,17233,2024
880604,23,7979.0,8033609181,17233,2024
900697,66,-8076.0,8040795557,17299,2024
851785,8,-1997.0,8013830085,17272,2024
905928,36,-16394.0,8042697016,17369,2024
937381,29,-5852.0,8064833778,17163,2024
856647,26,-5397.0,8018424853,17163,2024
848405,24,135.0,8011674211,17272,2024
906906,26,3705.0,8043353710,17163,2024
851589,26,12948.0,8013767148,15901,2024
882911,16,18390.0,8034224685,17299,2024
928622,10,313.0,8056957319,17163,2024
915189,19,-4721.0,8047734706,17163,2024
922412,6,-1830.0,8053256400,16313,2024
871744,21,-8020.0,8030388743,17233,2024
894903,5,-1045.0,8038738825,17299,2024
854933,4,-222.0,8017283095,17272,2024
913357,15,-1609.0,8046578448,16313,2024
856490,35,11325.0,8018290710,17272,2024
900330,58,15855.0,8040711647,17344,2024
913507,9,1125.0,8046621576,16313,2024
910426,30,-1131.0,8045072307,16313,2024
931070,6,1310.0,8058358735,17367,2024
924329,16,4193.0,8054490804,16313,2024
909451,23,13802.0,8044631612,17366,2024
842803,43,-5900.0,8009433731,16313,2024
932321,21,1208.0,8058847264,16313,2024
863220,22,-4237.0,8022665422,17163,2024
914995,39,-12920.0,8047587243,17425,2024
863721,20,3457.0,8023012371,17233,2024
911808,7,2998.0,8045759816,17366,2024
931399,15,3300.0,8058637114,17233,2024
913171,11,-2319.0,8046527647,17233,2024
845289,7,-2026.0,8010391723,15901,2024
849873,16,-3633.0,8012369656,17233,2024
866200,14,-794.0,8024480084,17233,2024
934742,10,3218.0,8062122501,17233,2024
902579,30,-9009.0,8041302829,17369,2024
861081,20,6255.0,8021416504,17272,2024
928221,34,1675.0,8056585402,17414,2024
852322,17,17014.0,8014253332,15901,2024
906975,9,-1488.0,8043467872,16313,2024
887127,20,4838.0,8036138503,17367,2024
893203,10,1391.0,8038168271,17163,2024
863189,42,-12041.0,8022639101,17366,2024
907536,30,3828.0,8043647295,16313,2024
852779,5,-798.0,8014829806,17272,2024
935590,22,7313.0,8063363034,17163,2024
863945,34,-2613.0,8023067243,17233,2024
902772,3,-468.0,8041387478,17367,2024
891964,20,-11731.0,8037707315,17299,2024
859750,20,-3376.0,8020384940,16313,2024
858576,5,-193.0,8019657358,17233,2024
871533,2,-43.0,8030234459,17163,2024
917082,25,2817.0,8048600855,17366,2024
904551,27,2870.0,8042153774,17425,2024
916871,38,-15466.0,8048459466,17366,2024
853922,10,1695.0,8015883136,15901,2024
862981,14,-1697.0,8022422373,17233,2024
937960,2,-88.0,8065169091,17458,2024
856972,11,1132.0,8018690059,16313,2024
854674,9,-455.0,8017137161,15901,2024
874122,2,367.0,8031088527,17299,2024
843219,35,-16910.0,8009577188,17272,2024
838891,27,11398.0,8007539002,17272,2024
891822,15,2410.0,8037667247,17299,2024
876094,40,-12021.0,8031630264,17299,2024
852449,7,1004.0,8014374897,17233,2024
913726,25,-14368.0,8046705476,17425,2024
861666,19,3563.0,8021710737,17233,2024
884474,1,0.0,8034768168,17163,2024
889765,10,-999.0,8036936774,17299,2024
878951,33,-23176.0,8032795507,17318,2024
902974,34,6697.0,8041422969,17369,2024
840816,20,9387.0,8008450092,17272,2024
937451,2,-98.0,8064904651,17163,2024
934413,11,-2570.0,8061366730,17366,2024
861334,13,-195.0,8021591455,17163,2024
848684,31,35203.0,8011794134,17272,2024
911826,3,1276.0,8045783559,17366,2024
907588,23,6203.0,8043650812,17233,2024
872449,50,2874.0,8030543974,17299,2024
919964,7,3200.0,8051646038,17366,2024
852585,7,-1988.0,8014584231,17272,2024
899928,28,22877.0,8040592379,17299,2024
893911,12,-2773.0,8038481919,17233,2024
884478,5,-212.0,8034768168,17163,2024
938983,12,3975.0,8065748158,17381,2024
992706,19,-989.0,8098932726,17366,2024
959578,18,-5384.0,8079202763,17233,2024
950872,24,9189.0,8075262198,17509,2024
939027,56,6331.0,8065748158,17381,2024
998080,18,6937.0,8104749398,17233,2024
955187,7,-25.0,8077012634,17233,2024
948779,8,-3041.0,8074006921,17366,2024
956734,6,748.0,8077887629,16313,2024
958186,7,-225.0,8078452468,17233,2024
967558,30,-23868.0,8084647866,17366,2024
952325,16,-2700.0,8075632430,17509,2024
994318,1,0.0,8099977831,16313,2024
978522,21,-608.0,8090286694,17163,2024
970383,44,4177.0,8086458444,17526,2024
993666,11,1100.0,8099631938,17163,2024
942108,24,-1364.0,8067750098,16313,2024
974040,31,3017.0,8087961396,17381,2024
993438,41,-2256.0,8099483132,17381,2024
987676,19,-703.0,8095808024,17523,2024
985685,14,-5248.0,8094725518,17523,2024
973477,14,3942.0,8087825148,16313,2024
1000093,20,-8476.0,8106443165,17233,2024
950792,9,506.0,8075257447,17233,2024
968678,3,-540.0,8085365448,17381,2024
957668,29,-7021.0,8078097515,17509,2024
945497,28,1329.0,8070210351,17163,2024
985806,36,58.0,8094813161,17381,2024
980808,10,-624.0,8091804537,17366,2024
951665,3,503.0,8075432137,16313,2024
958083,25,735.0,8078329252,17233,2024
971153,3,-728.0,8086687470,16313,2024
992832,22,-3069.0,8099030460,17366,2024
943671,8,-2809.0,8068871008,17163,2024
941287,28,-3278.0,8067025914,17381,2024
969939,22,561.0,8086288400,17554,2024
979149,17,7558.0,8090719390,17233,2024
962339,21,-934.0,8080787366,17366,2024
947097,4,482.0,8072572016,17366,2024
969283,6,1203.0,8085868867,17381,2024
964910,37,11580.0,8082770845,17513,2024
995464,6,-398.0,8100633253,17233,2024
985266,12,-1735.0,8094431429,17523,2024
954381,24,1196.0,8076692482,17326,2024
941487,17,-4589.0,8067309344,17367,2024
948536,22,9136.0,8073961161,17509,2024
971739,22,-10180.0,8086957874,17524,2024
995504,14,-5405.0,8100645496,17523,2024
947861,14,-1408.0,8073602753,17163,2024
974093,38,10377.0,8087968501,17526,2024
998493,23,4799.0,8104919450,17565,2024
960795,20,-1255.0,8079828346,17233,2024
971144,18,-9836.0,8086667131,17233,2024
944193,12,-2266.0,8069118392,17233,2024
946675,21,-4408.0,8071969877,17366,2024
987115,11,-1347.0,8095667483,17366,2024
941511,4,546.0,8067326221,17366,2024
960852,12,-142.0,8079874868,17554,2024
955080,6,64.0,8076962107,17233,2024
971209,16,4451.0,8086699772,17233,2024
962864,20,1960.0,8081058369,17366,2024
987514,7,228.0,8095776506,16313,2024
989889,23,808.0,8097073997,17527,2024
982519,9,2974.0,8093125208,17524,2024
976551,7,-1382.0,8089248510,17233,2024
994128,1,0.0,8099920116,17233,2024
964682,7,486.0,8082704360,16274,2024
958257,20,3032.0,8078511686,17233,2024
956689,2,28.0,8077886942,17509,2024
963140,4,22.0,8081265971,17509,2024
989016,32,-14519.0,8096689387,17163,2024
940197,2,-523.0,8066497014,17366,2024
984787,1,0.0,8094281242,17366,2024
982181,2,278.0,8092976457,16023,2024
968715,40,3146.0,8085365448,17381,2024
950352,25,-3155.0,8075041302,17163,2024
979430,25,-3812.0,8090921170,17526,2024
961754,21,707.0,8080437947,17163,2024
947494,4,568.0,8072995691,17366,2024
995038,25,20508.0,8100220320,17233,2024
946280,14,-1774.0,8071103931,17366,2024
947350,7,99.0,8072741797,16274,2024
945145,16,-3715.0,8069859802,17366,2024
950494,4,-420.0,8075164369,17163,2024
967327,9,-458.0,8084468932,17233,2024
943472,30,6249.0,8068759145,17163,2024
965030,23,-3880.0,8082890646,17554,2024
965173,5,-654.0,8082967772,17366,2024
976867,15,-2946.0,8089335726,16313,2024
944263,20,-5165.0,8069141760,17233,2024
987646,24,4602.0,8095807952,17233,2024
998130,14,-709.0,8104771297,17233,2024
966638,6,1516.0,8084036821,17366,2024
991765,28,435.0,8098471801,17233,2024
979932,55,17986.0,8091274076,16427,2024
957090,54,16533.0,8077946558,17326,2024
942836,11,-138.0,8068092496,17366,2024
950631,22,2597.0,8075228920,17326,2024
988354,14,3296.0,8096235936,17523,2024
974052,43,-9502.0,8087961396,17381,2024
989480,8,1893.0,8096951949,17233,2024
947191,10,-2261.0,8072735784,16274,2024
966279,14,-2082.0,8083876830,17233,2024
1000591,1,196.0,8106734263,17366,2024
959477,9,-1595.0,8079176651,17509,2024
967834,14,4292.0,8084864856,17366,2024
986864,4,116.0,8095581083,16313,2024
