no,time,type,key,slot,player_slot,match_id,leagueid,unit,data_year
608259,1300.0,chatwheel,7,3.0,3.0,7818781817,15901,,2024
571858,417.0,chatwheel,7,4.0,4.0,7803611230,16635,,2024
582668,1320.0,chatwheel,80,1.0,1.0,7808765113,16690,,2024
596802,-84.0,chatwheel,7,4.0,4.0,7814217202,16775,,2024
640969,1496.0,chatwheel,7,5.0,128.0,7836024036,15901,,2024
593839,3641.0,chat,gwr,7.0,130.0,7813320708,16869,,2024
580810,1200.0,chatwheel,58,6.0,129.0,7807558620,15901,,2024
573953,1065.0,chatwheel,62,6.0,129.0,7804280215,16842,,2024
561730,2717.0,chatwheel,120003,1.0,1.0,7798055606,16841,,2024
560205,-81.0,chat,52,7.0,130.0,7796778978,16839,,2024
590834,1767.0,chat,GG,3.0,3.0,7812430909,16312,,2024
625327,374.0,chatwheel,71,4.0,4.0,7827690103,16635,,2024
580299,-62.0,chat,glhf,8.0,131.0,7807412205,16842,,2024
635481,209.0,chatwheel,7,2.0,2.0,7832230742,16635,,2024
610472,-37.0,chatwheel,401207,4.0,4.0,7819394261,16251,,2024
572307,2252.0,chatwheel,71,5.0,128.0,7803830887,16840,,2024
562591,1610.0,chatwheel,71,3.0,3.0,7798750825,16705,,2024
581868,1729.0,chat,ggwp,3.0,3.0,7808092326,16706,,2024
590592,505.0,chat,nag pasama sa watson bumili pt,5.0,128.0,7812390051,16775,,2024
617688,-88.0,chat,g,2.0,2.0,7823025060,16706,,2024
556364,955.0,chat,A{SF{ASF,6.0,129.0,7794025108,15901,,2024
550354,711.0,chatwheel,14005,9.0,132.0,7791104008,15899,,2024
560177,793.0,chatwheel,72001,9.0,132.0,7796774373,16705,,2024
616758,4264.0,chat,gg,2.0,2.0,7822642339,16274,,2024
575675,2341.0,chatwheel,7,2.0,2.0,7805493335,16312,,2024
634969,-23.0,chatwheel,38002,6.0,129.0,7831880139,16251,,2024
646570,853.0,chatwheel,34,9.0,132.0,7839020976,16635,,2024
591323,1143.0,chatwheel,51004,3.0,3.0,7812488653,16775,,2024
580294,-75.0,chatwheel,71,6.0,129.0,7807412205,16842,,2024
624664,-85.0,chat,GLHF,4.0,4.0,7827201777,16869,,2024
648822,-9.0,chatwheel,18001,4.0,4.0,7840090257,16707,,2024
617052,-16.0,chatwheel,81006,1.0,1.0,7822816709,16869,,2024
586116,1179.0,chatwheel,71001,9.0,132.0,7810468123,16690,,2024
582513,2835.0,chatwheel,401042,9.0,132.0,7808667477,16840,,2024
565689,271.0,chatwheel,7,4.0,4.0,7799980882,16841,,2024
590601,668.0,chatwheel,71004,3.0,3.0,7812390051,16775,,2024
576175,1859.0,chatwheel,46,2.0,2.0,7805596326,15901,,2024
577977,2041.0,chatwheel,90004,6.0,129.0,7806352702,16706,,2024
558116,937.0,chatwheel,62,8.0,131.0,7795119085,15901,,2024
606365,1290.0,chatwheel,33004,4.0,4.0,7817977589,16427,,2024
625448,3280.0,chatwheel,106002,4.0,4.0,7827707513,15899,,2024
604376,87.0,chatwheel,73001,8.0,131.0,7817247705,16059,,2024
570083,2749.0,chat,ggwp[,3.0,3.0,7802508993,16839,,2024
628085,1259.0,chatwheel,7,7.0,130.0,7828920704,16881,,2024
649622,135.0,chatwheel,7,4.0,4.0,7840426421,16635,,2024
564776,27.0,chatwheel,113001,0.0,0.0,7799667178,16251,,2024
628166,2610.0,chatwheel,71,9.0,132.0,7828934513,16881,,2024
553090,457.0,chatwheel,14005,3.0,3.0,7792553074,15899,,2024
562368,534.0,chatwheel,82004,1.0,1.0,7798657295,16839,,2024
649744,-37.0,chatwheel,62,6.0,129.0,7840437301,16881,,2024
614636,-69.0,chatwheel,123004,8.0,131.0,7821396943,16706,,2024
614723,812.0,chat,lags,2.0,2.0,7821443297,16427,,2024
631181,765.0,chatwheel,2,6.0,129.0,7830004221,16881,,2024
557908,2315.0,chatwheel,0,5.0,128.0,7795065139,16839,,2024
641473,449.0,chatwheel,54,7.0,130.0,7836333768,15898,,2024
573748,1343.0,chatwheel,625,9.0,132.0,7804174536,16842,,2024
605099,501.0,chatwheel,7,4.0,4.0,7817425022,16777,,2024
640090,858.0,chatwheel,7,8.0,131.0,7835483470,16635,,2024
639649,466.0,chatwheel,7,5.0,128.0,7835113296,16059,,2024
557552,249.0,chatwheel,675,0.0,0.0,7794958636,16705,,2024
627631,395.0,chatwheel,675,6.0,129.0,7828744979,16059,,2024
589491,1473.0,chatwheel,105001,0.0,0.0,7811620244,16251,,2024
604557,1818.0,chat,GG,9.0,132.0,7817287128,16777,,2024
619486,936.0,chatwheel,2,2.0,2.0,7824260495,15898,,2024
602165,-85.0,chatwheel,70002,8.0,131.0,7816359373,15901,,2024
611637,-70.0,chatwheel,61004,7.0,130.0,7819729993,15899,,2024
643774,522.0,chatwheel,11003,0.0,0.0,7837931429,16707,,2024
559330,1659.0,chatwheel,675,1.0,1.0,7795806356,16841,,2024
646132,953.0,chatwheel,52,3.0,3.0,7838763996,15899,,2024
573133,610.0,chatwheel,71,0.0,0.0,7804031761,16312,,2024
600064,12.0,chatwheel,7,8.0,131.0,7815552752,16775,,2024
550646,890.0,chatwheel,7,5.0,128.0,7791223422,16844,,2024
571811,181.0,chatwheel,7,6.0,129.0,7803581866,16635,,2024
568074,2867.0,chatwheel,71,6.0,129.0,7801346578,16841,,2024
649210,863.0,chatwheel,123001,2.0,2.0,7840305907,15898,,2024
602454,-79.0,chatwheel,71,8.0,131.0,7816407018,16778,,2024
644877,-89.0,chat,stop spam pls,9.0,132.0,7838315654,16707,,2024
626972,-33.0,chatwheel,128003,8.0,131.0,7828436630,16881,,2024
631848,1773.0,chatwheel,21001,8.0,131.0,7830268966,16881,,2024
552324,1942.0,chatwheel,20001,2.0,2.0,7791949479,16705,,2024
642548,1091.0,chatwheel,7,1.0,1.0,7837077432,16635,,2024
597482,1267.0,chatwheel,1,5.0,128.0,7814379506,16059,,2024
640337,633.0,chatwheel,7,7.0,130.0,7835688465,16635,,2024
613565,1519.0,chatwheel,19,1.0,1.0,7820908781,15901,,2024
601688,471.0,chatwheel,7,1.0,1.0,7816022510,16059,,2024
562571,-258.0,chatwheel,7,6.0,129.0,7798750825,16705,,2024
559732,876.0,chatwheel,71,7.0,130.0,7796157057,16841,,2024
645709,2039.0,chatwheel,19008,4.0,4.0,7838607832,16881,,2024
605022,-18.0,chatwheel,5,0.0,0.0,7817411785,15901,,2024
584495,1827.0,chatwheel,71,3.0,3.0,7809391021,16743,,2024
573841,-64.0,chatwheel,51002,6.0,129.0,7804195556,15901,,2024
585926,383.0,chatwheel,1,1.0,1.0,7810466612,16059,,2024
590245,975.0,chatwheel,7,3.0,3.0,7812130056,16635,,2024
593277,1357.0,chatwheel,12,5.0,128.0,7813092726,16869,,2024
619027,-88.0,chatwheel,38006,9.0,132.0,7823938223,16869,,2024
619865,-50.0,chatwheel,66,0.0,0.0,7824477204,15899,,2024
599412,2009.0,chat,gg,5.0,128.0,7815274176,16779,,2024
595341,1937.0,chatwheel,71,5.0,128.0,7813949399,16775,,2024
619055,1880.0,chatwheel,114001,8.0,131.0,7823938223,16869,,2024
564782,249.0,chatwheel,91001,3.0,3.0,7799667178,16251,,2024
627272,2206.0,chatwheel,3,1.0,1.0,7828554231,16881,,2024
580786,899.0,chatwheel,60,3.0,3.0,7807558620,15901,,2024
645861,699.0,chatwheel,49001,1.0,1.0,7838673443,16881,,2024
627630,364.0,chatwheel,675,6.0,129.0,7828744979,16059,,2024
599634,735.0,chatwheel,7,8.0,131.0,7815456896,16059,,2024
596755,971.0,chatwheel,7,8.0,131.0,7814208032,16059,,2024
612333,613.0,chatwheel,7,8.0,131.0,7820201770,15901,,2024
569514,-77.0,chatwheel,674,3.0,3.0,7802363207,15901,,2024
646879,1391.0,chatwheel,7,1.0,1.0,7839206931,16059,,2024
649538,1044.0,chatwheel,54,3.0,3.0,7840412932,16881,,2024
639185,694.0,chatwheel,7,1.0,1.0,7834743454,16059,,2024
604439,898.0,chatwheel,54005,9.0,132.0,7817284919,16776,,2024
605748,1364.0,chatwheel,7,8.0,131.0,7817699069,16427,,2024
580576,1327.0,chatwheel,74003,9.0,132.0,7807495002,16743,,2024
591506,2506.0,chatwheel,54,2.0,2.0,7812517419,15901,,2024
623055,1763.0,chatwheel,71,7.0,130.0,7826427405,15899,,2024
628858,1658.0,chatwheel,75,7.0,130.0,7829176100,16706,,2024
610721,980.0,chatwheel,120001,6.0,129.0,7819450572,15899,,2024
642976,857.0,chatwheel,65,4.0,4.0,7837282944,16635,,2024
647813,2496.0,chatwheel,7,9.0,132.0,7839698437,16707,,2024
644946,1226.0,chatwheel,72001,5.0,128.0,7838315654,16707,,2024
550503,216.0,chat,lag,4.0,4.0,7791179955,16844,,2024
604623,448.0,chatwheel,12,5.0,128.0,7817300880,15901,,2024
575924,224.0,chatwheel,7,7.0,130.0,7805561264,16059,,2024
599504,409.0,chatwheel,71,3.0,3.0,7815314486,16635,,2024
644610,566.0,chatwheel,73004,2.0,2.0,7838245016,15901,,2024
598008,1271.0,chatwheel,120001,1.0,1.0,7814758097,16778,,2024
627921,1569.0,chatwheel,1,6.0,129.0,7828829424,16059,,2024
579347,502.0,chatwheel,675,6.0,129.0,7807239093,16059,,2024
644330,-50.0,chatwheel,54,6.0,129.0,7838085250,15901,,2024
592658,1049.0,chat,g,9.0,132.0,7812727416,16869,,2024
616281,-61.0,chatwheel,81002,1.0,1.0,7822334314,16869,,2024
613293,1905.0,chat,gg,4.0,4.0,7820773252,16869,,2024
607133,-84.0,chatwheel,17006,7.0,130.0,7818352799,16706,,2024
596332,956.0,chatwheel,7,9.0,132.0,7814133791,15901,,2024
564398,3170.0,chat,gg,9.0,132.0,7799531637,16841,,2024
570331,2374.0,chatwheel,19002,9.0,132.0,7802609975,16705,,2024
592128,719.0,chatwheel,60,5.0,128.0,7812612121,15901,,2024
616480,349.0,chat,soryan,1.0,1.0,7822431827,16274,,2024
550461,2635.0,chatwheel,71,9.0,132.0,7791152873,15899,,2024
647952,697.0,chatwheel,63003,2.0,2.0,7839713276,16881,,2024
609770,1101.0,chat,g?,9.0,132.0,7819229747,16776,,2024
583353,-87.0,chatwheel,138001,8.0,131.0,7808960437,16690,,2024
604081,2.0,chatwheel,136002,2.0,2.0,7817216998,16776,,2024
636136,175.0,chatwheel,7,0.0,0.0,7832528600,16635,,2024
603788,339.0,chatwheel,674,5.0,128.0,7817147650,16059,,2024
559051,620.0,chatwheel,106003,4.0,4.0,7795657215,16839,,2024
627201,750.0,chatwheel,7,9.0,132.0,7828540301,16881,,2024
591425,-59.0,chatwheel,674,0.0,0.0,7812517419,15901,,2024
565381,962.0,chatwheel,14003,9.0,132.0,7799812541,16841,,2024
627773,3002.0,chat,gg,7.0,130.0,7828821346,16881,,2024
609670,176.0,chatwheel,7,7.0,130.0,7819199254,16059,,2024
574448,1311.0,chatwheel,71,4.0,4.0,7804583777,16059,,2024
611131,1697.0,chat,",.....",7.0,130.0,7819546419,16869,,2024
630363,636.0,chatwheel,55005,6.0,129.0,7829753645,16881,,2024
624335,1363.0,chatwheel,81003,0.0,0.0,7826869189,15898,,2024
645798,2829.0,chat,close,0.0,0.0,7838634928,15901,,2024
588810,-28.0,chatwheel,86001,2.0,2.0,7811390121,16842,,2024
554777,1310.0,chatwheel,675,3.0,3.0,7793300788,16059,,2024
564381,2253.0,chatwheel,79003,0.0,0.0,7799531637,16841,,2024
638903,-21.0,chatwheel,7,1.0,1.0,7834606280,16312,,2024
640519,1308.0,chat,g,3.0,3.0,7835768636,16635,,2024
567654,314.0,chatwheel,96004,7.0,130.0,7800989534,16839,,2024
596993,481.0,chatwheel,63005,5.0,128.0,7814262812,16775,,2024
639288,1477.0,chat,gg,6.0,129.0,7834835348,16707,,2024
551572,2190.0,chatwheel,5,1.0,1.0,7791522530,16705,,2024
572782,907.0,chatwheel,17001,4.0,4.0,7803951479,16842,,2024
614063,1209.0,chatwheel,1,3.0,3.0,7821110183,16251,,2024
632352,-782.0,chat,))))),2.0,2.0,7830421664,16251,,2024
549982,2231.0,chat,g,1.0,1.0,7790802130,15899,,2024
574152,1798.0,chat,!s,2.0,2.0,7804411856,16842,,2024
579745,823.0,chatwheel,20001,4.0,4.0,7807310813,15901,,2024
574140,369.0,chatwheel,96004,6.0,129.0,7804411856,16842,,2024
592072,1165.0,chatwheel,7,0.0,0.0,7812603744,16059,,2024
615019,1069.0,chat,g,2.0,2.0,7821624482,16706,,2024
566574,593.0,chatwheel,7,3.0,3.0,7800596157,16059,,2024
585426,2618.0,chatwheel,60,7.0,130.0,7810057910,15901,,2024
612631,922.0,chatwheel,65004,3.0,3.0,7820428380,16869,,2024
605752,1567.0,chatwheel,71001,8.0,131.0,7817699069,16427,,2024
570068,1160.0,chatwheel,7,5.0,128.0,7802508993,16839,,2024
568500,1756.0,chatwheel,675,1.0,1.0,7801740859,16841,,2024
568382,1489.0,chatwheel,20001,9.0,132.0,7801624747,16841,,2024
618669,1160.0,chatwheel,26001,8.0,131.0,7823501832,16878,,2024
550280,1156.0,chatwheel,7,0.0,0.0,7791078499,16635,,2024
619233,258.0,chat,g,6.0,129.0,7824102066,15898,,2024
620505,1215.0,chatwheel,62,8.0,131.0,7824784137,15899,,2024
581445,1697.0,chatwheel,7,3.0,3.0,7807901551,15901,,2024
576994,211.0,chatwheel,110003,6.0,129.0,7805833970,16840,,2024
642770,16.0,chat,g,7.0,130.0,7837178155,16878,,2024
606812,669.0,chat,G,4.0,4.0,7818221892,16706,,2024
640675,32.0,chatwheel,7,3.0,3.0,7835908310,16312,,2024
632730,1006.0,chatwheel,71,8.0,131.0,7830496727,15899,,2024
599647,596.0,chatwheel,7,0.0,0.0,7815483230,16059,,2024
635074,954.0,chatwheel,71,6.0,129.0,7831963414,15898,,2024
589385,640.0,chatwheel,51001,5.0,128.0,7811608844,15901,,2024
557536,1172.0,chatwheel,10,7.0,130.0,7794958086,16059,,2024
592851,909.0,chatwheel,11006,1.0,1.0,7812785964,16775,,2024
555331,1466.0,chatwheel,71,3.0,3.0,7793454011,16705,,2024
638148,1761.0,chatwheel,7,7.0,130.0,7834240189,16635,,2024
591657,1948.0,chatwheel,18001,8.0,131.0,7812522263,16869,,2024
611750,1984.0,chat,GG WP,6.0,129.0,7819774759,16635,,2024
562838,-70.0,chatwheel,7,2.0,2.0,7798855021,16705,,2024
616981,-52.0,chat,!!,4.0,4.0,7822811365,15901,,2024
648434,6.0,chatwheel,74,7.0,130.0,7839909996,15901,,2024
567700,1690.0,chat,GG,5.0,128.0,7801012457,16059,,2024
559458,3151.0,chat,GG,2.0,2.0,7795916402,16841,,2024
617959,2032.0,chatwheel,72001,8.0,131.0,7823125224,16706,,2024
562642,1156.0,chatwheel,7,3.0,3.0,7798756461,16059,,2024
593964,645.0,chatwheel,49003,6.0,129.0,7813338940,16779,,2024
639675,1484.0,chatwheel,2,3.0,3.0,7835138224,15901,,2024
626242,1080.0,chatwheel,7,0.0,0.0,7828152143,16059,,2024
633465,131.0,chatwheel,7,5.0,128.0,7830870989,16635,,2024
582797,78.0,chatwheel,599,9.0,132.0,7808813169,16690,,2024
605956,1162.0,chat,g,0.0,0.0,7817779875,16869,,2024
565986,1077.0,chatwheel,7,1.0,1.0,7800130492,16635,,2024
624410,372.0,chatwheel,70004,0.0,0.0,7826937718,15898,,2024
567543,1811.0,chat,gg,5.0,128.0,7800911591,15898,,2024
611383,1349.0,chatwheel,5,5.0,128.0,7819626056,15901,,2024
624560,1204.0,chatwheel,21001,6.0,129.0,7827077515,16869,,2024
621479,254.0,chatwheel,2,3.0,3.0,7825276693,16059,,2024
642123,1224.0,chatwheel,64001,9.0,132.0,7836814709,16707,,2024
635382,2295.0,chatwheel,602,4.0,4.0,7832143085,16251,,2024
620504,1170.0,chatwheel,63,9.0,132.0,7824784137,15899,,2024
553856,61.0,chatwheel,11,2.0,2.0,7792991470,16635,,2024
643374,1324.0,chatwheel,7,6.0,129.0,7837572312,16059,,2024
574273,848.0,chatwheel,40003,9.0,132.0,7804502579,16743,,2024
626048,1105.0,chatwheel,675,2.0,2.0,7828076742,16059,,2024
574774,604.0,chatwheel,5,1.0,1.0,7805130515,16635,,2024
622861,7.0,chatwheel,7,9.0,132.0,7826352717,16635,,2024
642452,1506.0,chatwheel,71,9.0,132.0,7837025601,15899,,2024
624224,719.0,chatwheel,674,9.0,132.0,7826818070,16059,,2024
556342,-33.0,chatwheel,11001,6.0,129.0,7794025108,15901,,2024
560926,1392.0,chatwheel,128001,4.0,4.0,7797126519,15898,,2024
577253,-52.0,chat,g,9.0,132.0,7805947166,16743,,2024
645795,2361.0,chatwheel,95001,6.0,129.0,7838634928,15901,,2024
613632,1643.0,chatwheel,71,3.0,3.0,7820936632,16777,,2024
572134,1320.0,chatwheel,7,6.0,129.0,7803774034,16059,,2024
639274,1068.0,chatwheel,70001,5.0,128.0,7834835348,16707,,2024
563375,-7.0,chatwheel,0,8.0,131.0,7799131968,16274,,2024
618028,493.0,chatwheel,71,7.0,130.0,7823200062,16869,,2024
598180,1607.0,chat,GG,8.0,131.0,7814845280,16059,,2024
604256,794.0,chatwheel,2,3.0,3.0,7817219141,15901,,2024
574242,-62.0,chatwheel,110001,4.0,4.0,7804502579,16743,,2024
618589,477.0,chatwheel,128001,0.0,0.0,7823479119,16878,,2024
563832,234.0,chatwheel,90001,2.0,2.0,7799283219,16274,,2024
646643,1858.0,chatwheel,79001,4.0,4.0,7839051177,15899,,2024
574998,1822.0,chat,gEGE,0.0,0.0,7805303617,16840,,2024
613825,1315.0,chatwheel,104001,8.0,131.0,7821010065,16251,,2024
603017,1265.0,chatwheel,71,7.0,130.0,7816631458,16635,,2024
570803,73.0,chat,ok,0.0,0.0,7802926221,15901,,2024
569629,1359.0,chat,GG,0.0,0.0,7802387151,16312,,2024
582586,2274.0,chatwheel,106001,6.0,129.0,7808732187,16840,,2024
628135,1591.0,chatwheel,123007,6.0,129.0,7828927000,16706,,2024
615604,296.0,chatwheel,74,9.0,132.0,7822033912,15901,,2024
627924,-77.0,chatwheel,54,6.0,129.0,7828841451,15901,,2024
564975,575.0,chat,5 мин или меньше,5.0,128.0,7799707798,16251,,2024
574034,1271.0,chatwheel,667,9.0,132.0,7804358063,15901,,2024
649013,1136.0,chatwheel,86001,1.0,1.0,7840181469,16881,,2024
568025,2153.0,chat,gg,4.0,4.0,7801305022,16839,,2024
565727,2625.0,chatwheel,71,9.0,132.0,7799980882,16841,,2024
585175,-74.0,chatwheel,65,6.0,129.0,7809912466,16706,,2024
554272,1562.0,chatwheel,7,1.0,1.0,7793140140,16059,,2024
549944,2644.0,chat,EZ,1.0,1.0,7790768281,15901,,2024
602875,150.0,chatwheel,55001,4.0,4.0,7816622548,16779,,2024
587147,1013.0,chatwheel,0,5.0,128.0,7810729083,15901,,2024
563502,1567.0,chat,ого,7.0,130.0,7799143681,16274,,2024
624779,1534.0,chat,gg,4.0,4.0,7827305959,16869,,2024
572719,747.0,chatwheel,7,6.0,129.0,7803941609,16059,,2024
595527,427.0,chat,G,9.0,132.0,7813972076,15901,,2024
600818,1632.0,chatwheel,71,3.0,3.0,7815664506,16775,,2024
590004,-230.0,chatwheel,67,2.0,2.0,7811869904,15901,,2024
614027,-36.0,chatwheel,110001,3.0,3.0,7821110183,16251,,2024
551869,2857.0,chatwheel,71,3.0,3.0,7791606120,16705,,2024
648504,836.0,chat,g,0.0,0.0,7839962181,16707,,2024
645466,2028.0,chatwheel,7,5.0,128.0,7838531796,15901,,2024
572387,1754.0,chatwheel,7,7.0,130.0,7803852825,16059,,2024
559737,876.0,chat,g,3.0,3.0,7796157057,16841,,2024
622879,606.0,chatwheel,71,7.0,130.0,7826352717,16635,,2024
618641,1219.0,chat,gg,9.0,132.0,7823492195,16714,,2024
583502,436.0,chatwheel,71,1.0,1.0,7808986615,16690,,2024
631017,-49.0,chatwheel,70001,2.0,2.0,7829946299,16059,,2024
563638,358.0,chatwheel,7,7.0,130.0,7799190699,15901,,2024
610981,1162.0,chatwheel,74,4.0,4.0,7819505720,15901,,2024
604964,1683.0,chat,GG WP,8.0,131.0,7817389171,16059,,2024
595531,1015.0,chatwheel,71,1.0,1.0,7813972076,15901,,2024
746037,1658.0,chat,gg,2.0,2.0,7896229248,16059,,2024
672474,697.0,chatwheel,62,3.0,3.0,7854480389,15901,,2024
681704,603.0,chatwheel,2,2.0,2.0,7863645171,15901,,2024
737045,2130.0,chatwheel,71,7.0,130.0,7890383286,16251,,2024
663104,1168.0,chatwheel,10,1.0,1.0,7847821970,16635,,2024
741574,1779.0,chatwheel,7,7.0,130.0,7893135766,16059,,2024
734120,2512.0,chatwheel,71,6.0,129.0,7888205034,16953,,2024
743139,-73.0,chatwheel,7,9.0,132.0,7894708098,15898,,2024
749398,1398.0,chatwheel,74,3.0,3.0,7897532650,15901,,2024
731298,1479.0,chat,gg wp,1.0,1.0,7886555513,16059,,2024
692490,288.0,chatwheel,138001,0.0,0.0,7868851817,15901,,2024
721035,402.0,chatwheel,72,6.0,129.0,7881873095,16059,,2024
704066,1177.0,chatwheel,74001,5.0,128.0,7873851626,15898,,2024
741117,1444.0,chatwheel,7,7.0,130.0,7893042627,16059,,2024
651011,-87.0,chatwheel,71,1.0,1.0,7841215122,15898,,2024
708259,1519.0,chat,gwr,8.0,131.0,7876006535,16059,,2024
671858,-67.0,chatwheel,58004,9.0,132.0,7853937478,16743,,2024
682668,95.0,chatwheel,123003,1.0,1.0,7864331941,16905,,2024
696802,1144.0,chatwheel,64001,9.0,132.0,7870689138,16708,,2024
740969,-738.0,chatwheel,5,6.0,129.0,7893015899,16708,,2024
693839,-9.0,chat,tini is doubling win or lose mmr,2.0,2.0,7869390958,16274,,2024
680810,-52.0,chat,gl hf 2kconstant,7.0,130.0,7862737947,15901,,2024
673953,-834.0,chat,)),8.0,131.0,7856096272,16251,,2024
661730,797.0,chatwheel,5,5.0,128.0,7846827570,16059,,2024
660205,1545.0,chatwheel,71,7.0,130.0,7845852147,16881,,2024
690834,339.0,chatwheel,7,5.0,128.0,7868485382,16905,,2024
725327,1529.0,chatwheel,7,1.0,1.0,7883546448,16059,,2024
680299,-25.0,chatwheel,62,6.0,129.0,7862128201,16059,,2024
735481,1183.0,chatwheel,74,6.0,129.0,7888914573,15901,,2024
710472,338.0,chatwheel,19006,4.0,4.0,7876991407,15898,,2024
672307,246.0,chatwheel,7,6.0,129.0,7854383844,16881,,2024
662591,707.0,chatwheel,13004,5.0,128.0,7847478207,16707,,2024
681868,526.0,chatwheel,6,5.0,128.0,7863703213,16059,,2024
690592,1741.0,chatwheel,7,4.0,4.0,7868374516,16635,,2024
717688,2407.0,chat,gg,0.0,0.0,7880250129,16901,,2024
656364,-30.0,chatwheel,78001,2.0,2.0,7844066827,16881,,2024
650354,1489.0,chatwheel,61,0.0,0.0,7840811342,15899,,2024
660177,199.0,chatwheel,70003,5.0,128.0,7845852147,16881,,2024
716758,2375.0,chat,gg,0.0,0.0,7879830665,16905,,2024
675675,1355.0,chatwheel,71,0.0,0.0,7857855471,16707,,2024
734969,1183.0,chatwheel,73,1.0,1.0,7888657580,15901,,2024
746570,1781.0,chatwheel,34001,7.0,130.0,7896405239,17011,,2024
691323,-59.0,chatwheel,2,8.0,131.0,7868646924,16690,,2024
680294,1843.0,chat,GG WP,4.0,4.0,7862092449,16059,,2024
724664,-54.0,chatwheel,11001,5.0,128.0,7883415223,16059,,2024
748822,398.0,chatwheel,1,2.0,2.0,7897464760,16059,,2024
717052,2208.0,chat,gg,8.0,131.0,7879961532,16635,,2024
686116,2390.0,chatwheel,65003,3.0,3.0,7865942694,16251,,2024
682513,907.0,chatwheel,2,8.0,131.0,7864142307,16059,,2024
665689,323.0,chatwheel,65,5.0,128.0,7849473738,16635,,2024
690601,2390.0,chatwheel,7,4.0,4.0,7868374516,16635,,2024
676175,607.0,chatwheel,62,2.0,2.0,7858429128,16635,,2024
677977,-157.0,chatwheel,0,6.0,129.0,7859546064,16707,,2024
658116,915.0,chatwheel,663,7.0,130.0,7844892609,16690,,2024
706365,254.0,chatwheel,597,8.0,131.0,7875377045,16059,,2024
725448,795.0,chatwheel,64003,3.0,3.0,7883559650,16708,,2024
704376,-78.0,chat,gl hf,7.0,130.0,7873942233,15901,,2024
670083,-78.0,chat,g,3.0,3.0,7852527753,16743,,2024
728085,-53.0,chatwheel,1,6.0,129.0,7885042254,15901,,2024
749622,2254.0,chatwheel,71,7.0,130.0,7897567947,17009,,2024
664776,-48.0,chat,я там уже на последнем издыхании сидел ,7.0,130.0,7848982504,16707,,2024
728166,850.0,chatwheel,4,5.0,128.0,7885056863,16059,,2024
653090,1624.0,chatwheel,44003,2.0,2.0,7842043731,16707,,2024
662368,1984.0,chat,g,0.0,0.0,7847281096,15901,,2024
749744,-78.0,chatwheel,69006,9.0,132.0,7897582172,17011,,2024
714636,97.0,chatwheel,0,4.0,4.0,7879165529,16905,,2024
714723,-65.0,chat,удачки!,0.0,0.0,7879173121,16251,,2024
731181,134.0,chatwheel,7,6.0,129.0,7886503069,16059,,2024
657908,-450.0,chatwheel,58,2.0,2.0,7844814301,16690,,2024
741473,1251.0,chatwheel,5,6.0,129.0,7893107125,16708,,2024
673748,743.0,chatwheel,71,9.0,132.0,7855969775,16743,,2024
705099,59.0,chatwheel,53003,6.0,129.0,7874418068,16905,,2024
740090,151.0,chatwheel,7,2.0,2.0,7891996302,15901,,2024
739649,1157.0,chat,lag,5.0,128.0,7891825592,16953,,2024
657552,289.0,chat,g,0.0,0.0,7844624725,15899,,2024
727631,950.0,chatwheel,7,9.0,132.0,7884906765,16059,,2024
689491,1344.0,chat,go,5.0,128.0,7867913832,16905,,2024
704557,1535.0,chatwheel,17,3.0,3.0,7874025579,16708,,2024
719486,1793.0,chat,пп,7.0,130.0,7880934508,15901,,2024
702165,1167.0,chatwheel,2,4.0,4.0,7872973757,15901,,2024
711637,1631.0,chatwheel,114006,8.0,131.0,7877463626,16953,,2024
743774,-76.0,chat,Gl farmlord,0.0,0.0,7895190945,16708,,2024
659330,363.0,chatwheel,129003,0.0,0.0,7845387882,16881,,2024
746132,-80.0,chatwheel,126008,6.0,129.0,7896268074,17009,,2024
673133,-35.0,chatwheel,71,5.0,128.0,7855357907,15901,,2024
700064,1191.0,chatwheel,21,5.0,128.0,7872182272,15901,,2024
650646,1624.0,chat,GG,1.0,1.0,7840973618,16059,,2024
671811,2238.0,chatwheel,2,1.0,1.0,7853854972,15901,,2024
668074,1694.0,chatwheel,4,1.0,1.0,7851176224,16635,,2024
