no,match_id,leagueid,key,value,data_year
13757,5775166440,12726,6319,4,2021
99734,5826125348,12735,7602,128,2021
59047,5796216266,12755,13772,128,2021
38520,5780703933,12721,4059,4,2021
27866,5777665268,12717,13772,130,2021
39951,5780877243,12717,12693,4,2021
44270,5781057277,12717,10375,128,2021
47302,5782378100,12717,6071,128,2021
73052,5806303270,12705,5461,3,2021
73890,5806639469,12093,8636,2,2021
53437,5792923682,12727,6189,1,2021
49366,5787315584,12093,14503,0,2021
73080,5806303270,12705,12930,128,2021
18807,5775271138,12726,13334,4,2021
81297,5812483306,12718,7736,131,2021
34811,5779444725,12719,8575,1,2021
99886,5826241045,12735,9784,130,2021
81655,5812823549,12735,9006,132,2021
53659,5793162187,12723,14200,130,2021
50780,5790490347,12703,17756,132,2021
66358,5801003577,12718,9679,128,2021
23539,5776615562,12726,9679,128,2021
100904,5826723892,12705,7386,0,2021
103563,5828628560,12705,8005,130,2021
93210,5820775621,12214,7867,129,2021
58464,5795993534,12093,6754,2,2021
59773,5796724331,12718,9175,1,2021
34601,5779389506,12719,9205,132,2021
45531,5781904550,12717,10386,2,2021
77080,5808628382,12727,10174,128,2021
82883,5813606382,12718,13414,2,2021
64746,5799929727,12735,14277,2,2021
97001,5823042841,12814,14881,132,2021
101838,5827327478,12755,7293,3,2021
98971,5824980428,12638,6384,132,2021
4528,5773431195,12717,13772,132,2021
58648,5796057679,12093,12689,132,2021
29949,5777807219,12717,10725,131,2021
53529,5792949736,12735,12981,0,2021
98635,5824748096,12814,10287,3,2021
52033,5791080971,12093,13374,130,2021
81946,5813080397,12723,13668,131,2021
33372,5779165221,12717,12952,4,2021
98355,5824471874,12727,13804,129,2021
46683,5782248854,12717,12982,3,2021
70306,5804341882,12755,12562,129,2021
67318,5801995310,12723,14951,128,2021
61158,5797440073,12755,6367,4,2021
50357,5790345502,12703,13813,0,2021
18423,5775260441,12726,13053,0,2021
24356,5776698497,12726,12290,131,2021
46153,5782235329,12717,6856,3,2021
70505,5804526251,12720,17774,4,2021
4486,5773431195,12717,5938,132,2021
101977,5827650678,12214,9910,128,2021
63795,5799386545,12755,18282,131,2021
37378,5780224678,12721,8131,131,2021
58106,5795854306,12705,9521,129,2021
90161,5818562596,12723,9664,1,2021
57813,5795734306,12707,12496,132,2021
13076,5775164144,12726,13746,128,2021
81226,5812244062,12718,17661,4,2021
45450,5781839310,12717,6167,132,2021
19406,5775287697,12726,12947,130,2021
81798,5812955953,12723,8376,4,2021
63695,5799302042,12755,10070,1,2021
28473,5777754711,12717,8630,0,2021
65156,5800447612,12723,8892,1,2021
84388,5814682705,12767,600,2,2021
78360,5809569010,12748,10068,3,2021
99823,5826159091,12735,12747,3,2021
42835,5780987958,12717,7643,131,2021
8802,5774264739,12721,7389,128,2021
18406,5775260441,12726,10184,128,2021
92928,5820290850,12638,17774,2,2021
94544,5821634499,12723,14719,129,2021
21679,5776274990,12719,9332,129,2021
51018,5790574513,12703,12930,130,2021
93313,5820797831,12727,11266,0,2021
5597,5773486359,12717,10298,132,2021
26807,5777457590,12721,17774,130,2021
68088,5802768257,12755,5093,0,2021
86377,5815927959,12767,12413,3,2021
4007,5773385568,12717,9212,130,2021
28177,5777696282,12717,11321,4,2021
33770,5779373153,12719,14916,129,2021
28165,5777696282,12717,9249,129,2021
46097,5782235154,12717,7458,3,2021
69044,5803490463,12755,6304,132,2021
20599,5775340134,12726,9758,128,2021
39451,5780875940,12717,4766,4,2021
66656,5801454875,12735,8640,4,2021
59777,5796724331,12718,9374,1,2021
24093,5776671398,12726,10349,130,2021
22525,5776537513,12726,12962,130,2021
22407,5776519198,12719,12448,130,2021
72694,5806027009,12727,13488,4,2021
4305,5773419586,12717,9702,0,2021
73258,5806376614,12748,14992,131,2021
74530,5806995309,12755,13874,0,2021
35470,5779524134,12719,9637,128,2021
31019,5778249134,12726,11321,0,2021
96795,5822998291,12814,10162,130,2021
60837,5797281049,12093,7657,3,2021
94700,5821700977,12723,7515,132,2021
86755,5816038047,12767,5274,3,2021
53672,5793206170,12723,5144,1,2021
89099,5817904346,12718,10192,2,2021
43410,5781017361,12717,9900,131,2021
11561,5775159883,12726,13373,131,2021
46876,5782311558,12717,13090,129,2021
9356,5774958774,12719,6547,128,2021
92173,5820027283,12692,4417,129,2021
45682,5782072045,12093,10834,132,2021
65775,5800730662,12093,8589,1,2021
16863,5775220466,12726,4120,1,2021
71006,5804787209,12748,12247,3,2021
102459,5827941324,12727,13815,3,2021
21725,5776341024,12719,9772,3,2021
13483,5775165360,12726,8074,1,2021
71984,5805502941,12755,12162,128,2021
16667,5775218462,12726,13760,0,2021
47989,5783454458,12093,8643,4,2021
93700,5821248804,12735,13815,129,2021
80267,5811457016,12723,9949,2,2021
87490,5816747941,12720,11111,129,2021
36822,5780045364,12724,6626,1,2021
59981,5796778202,12727,9420,1,2021
20011,5775311399,12726,14176,2,2021
78435,5809603300,12705,12626,132,2021
21568,5776270158,12719,12324,131,2021
65408,5800673863,12723,10381,4,2021
78585,5809699704,12705,5464,2,2021
75504,5807664931,12748,647,2,2021
96148,5822521484,12718,13449,0,2021
89407,5818113468,12735,17861,131,2021
74529,5806995309,12755,13775,3,2021
7881,5774170954,12721,7515,129,2021
97399,5823426259,12638,4940,2,2021
28298,5777738297,12717,10703,1,2021
80073,5811108591,12723,14044,2,2021
28799,5777773625,12719,6452,4,2021
76886,5808548853,12755,8371,131,2021
96477,5822825599,12735,9257,131,2021
78249,5809435051,12705,10295,2,2021
10367,5775070012,12719,12306,2,2021
14951,5775180160,12726,6034,131,2021
31278,5778411538,12724,8089,128,2021
99820,5826159091,12735,12692,3,2021
67657,5802304272,12755,17664,132,2021
26159,5777217274,12724,14276,129,2021
93299,5820797831,12727,8630,0,2021
17400,5775224394,12726,13531,3,2021
72053,5805617909,12755,647,131,2021
52205,5791847383,12703,10007,130,2021
58281,5795916601,12705,13194,132,2021
28267,5777711877,12719,14715,1,2021
72614,5805989815,12727,9679,128,2021
17857,5775239498,12726,6740,131,2021
100668,5826625182,12814,7095,3,2021
29023,5777774503,12719,14504,131,2021
67850,5802564427,12755,7418,2,2021
57042,5795308217,12720,10171,129,2021
24828,5776852675,12724,9240,4,2021
23654,5776619991,12726,13767,0,2021
36611,5779828484,12734,10167,2,2021
82160,5813181377,12755,12290,1,2021
69629,5803795229,12093,7153,1,2021
81949,5813080397,12723,14296,4,2021
19000,5775276278,12726,17664,130,2021
28059,5777690152,12717,10296,1,2021
103038,5828368860,12814,7441,1,2021
22050,5776355369,12719,17763,0,2021
19752,5775303246,12726,8630,132,2021
39200,5780875081,12717,9961,0,2021
8297,5774205576,12721,13068,0,2021
3969,5773384010,12717,6470,131,2021
56900,5795179555,12755,7558,130,2021
41172,5780889253,12717,4878,130,2021
17527,5775225051,12726,12191,2,2021
78804,5809959420,12720,6367,128,2021
26744,5777457590,12721,6016,4,2021
49552,5788152760,11863,4412,131,2021
54843,5794094559,12755,10192,130,2021
44029,5781031081,12717,17663,130,2021
68052,5802703813,12720,7928,130,2021
5894,5773544013,12719,10318,0,2021
102529,5828012664,12727,5373,130,2021
99491,5825806222,12755,12683,3,2021
26412,5777319394,12717,9232,0,2021
13762,5775166440,12726,7104,128,2021
76904,5808548853,12755,11890,128,2021
72666,5806027009,12727,7557,128,2021
37527,5780317635,12724,4317,2,2021
85042,5815094560,12720,7645,4,2021
17663,5775227810,12726,7974,128,2021
65006,5800202599,12723,14420,131,2021
58989,5796209302,12718,13473,128,2021
49556,5788152760,11863,7214,129,2021
200062,5907189558,12881,12254,2,2021
126499,5846526584,12832,13176,129,2021
135729,5853146733,12780,8989,131,2021
191070,5896685571,11863,9321,0,2021
117129,5841104023,12720,12499,129,2021
195599,5901164102,11912,8557,4,2021
188145,5893573006,12881,13456,129,2021
197164,5903231070,12880,10167,132,2021
203423,5911362800,12692,13772,129,2021
185323,5891735843,12917,14915,130,2021
146515,5860039129,12817,7936,1,2021
175060,5881858324,12929,13875,131,2021
158091,5867838361,12881,12931,128,2021
195142,5901048276,11863,7905,129,2021
105036,5829553302,12727,4224,0,2021
162284,5872243272,12917,10003,1,2021
125883,5846231553,12817,14775,1,2021
136693,5853391487,12528,8000,129,2021
150827,5862228085,12528,8060,2,2021
194994,5901005209,11863,9703,2,2021
147864,5860727651,12832,12433,0,2021
134835,5852494116,12214,13772,0,2021
127978,5847787952,12780,13390,130,2021
115755,5840106204,12735,6671,129,2021
114230,5838582840,12832,13775,132,2021
144859,5858284957,12528,12560,4,2021
179352,5886976684,12871,11321,2,2021
134324,5852121826,12720,7560,0,2021
189506,5895042262,11912,18423,132,2021
164497,5874330289,12881,647,128,2021
126332,5846420157,12780,6997,3,2021
116616,5840660943,12817,7558,0,2021
135893,5853158496,12817,13393,3,2021
144617,5858207315,12780,14741,128,2021
171713,5879760875,11863,4158,2,2021
110389,5834785816,12780,8712,130,2021
104379,5828894154,12705,13778,4,2021
114202,5838582840,12832,9664,128,2021
170783,5878379521,12832,9070,0,2021
129700,5848829739,12840,12939,132,2021
188994,5894817379,11863,13165,130,2021
200595,5908740633,11912,5032,132,2021
145348,5858519721,12705,12900,128,2021
134319,5852121826,12720,7375,3,2021
178689,5886436541,12723,14716,132,2021
202847,5911144067,12906,13103,132,2021
171077,5878935202,12832,7817,130,2021
140141,5855327737,12705,6033,130,2021
136538,5853327422,12832,13369,3,2021
119714,5842722097,12780,7759,1,2021
144626,5858207315,12780,18370,131,2021
130200,5849069569,12214,11461,131,2021
132002,5850372730,12780,12969,0,2021
112141,5836017433,12735,17774,129,2021
160390,5869643545,12881,18408,129,2021
179473,5887194942,12871,11384,130,2021
158401,5867988427,12881,7593,0,2021
124108,5845160753,12727,8131,0,2021
182110,5889524085,12949,13468,3,2021
203647,5911466832,12780,7074,129,2021
118801,5842403854,12692,11383,132,2021
182191,5889560987,11863,4130,130,2021
107115,5831771626,12727,10345,3,2021
116393,5840574010,12832,17590,0,2021
203769,5911481001,12881,6743,128,2021
168661,5877215447,12832,4671,2,2021
168748,5877332470,12832,9746,130,2021
185206,5891733165,12881,647,130,2021
111933,5835830280,12735,9897,3,2021
195498,5901127336,11863,4054,131,2021
127773,5847593639,12735,10167,2,2021
159124,5868198953,12780,6680,2,2021
194115,5899972903,12780,8625,130,2021
193674,5898957916,11912,13775,130,2021
111577,5835553796,12214,9205,131,2021
181656,5889198593,12871,14737,128,2021
143516,5857437296,12832,17738,3,2021
158582,5868069040,12692,4923,4,2021
173511,5880241187,12692,7307,128,2021
156190,5866366824,11863,9669,128,2021
165662,5875079780,12871,6023,129,2021
197799,5904690217,11912,647,132,2021
113355,5837292772,12832,14248,2,2021
200157,5907252732,12929,12147,132,2021
127158,5847186898,12720,9502,3,2021
154089,5864918945,12881,9946,130,2021
104671,5829075664,12767,9058,0,2021
125836,5846231553,12817,5797,132,2021
122099,5844073513,12780,13273,4,2021
203235,5911279219,12906,13794,130,2021
156479,5866523152,12917,9761,131,2021
198902,5906306421,11912,18077,130,2021
180997,5888328596,12881,13263,4,2021
185873,5891879661,12780,9883,130,2021
106349,5830815778,12718,14140,132,2021
196573,5901866563,12780,13815,2,2021
151507,5863337549,12817,10164,132,2021
194362,5900001213,12093,7576,132,2021
167590,5876427007,12858,8324,4,2021
155713,5866054125,11863,12982,129,2021
116596,5840626346,12692,13456,129,2021
113757,5837770937,12727,14296,4,2021
199734,5907007722,12780,13772,4,2021
159047,5868174756,12723,11368,131,2021
138520,5854377808,12727,10025,3,2021
127866,5847683031,12817,13444,1,2021
139951,5855189399,12832,18410,128,2021
144270,5858045046,12780,8371,0,2021
147302,5860532027,12723,17524,0,2021
173052,5880104899,12723,6788,0,2021
173890,5880791719,12832,7979,1,2021
153437,5864634758,11863,10345,131,2021
149366,5861423846,12718,17257,129,2021
173080,5880104899,12723,9643,0,2021
118807,5842403854,12692,12965,3,2021
181297,5888399105,12846,11903,129,2021
134811,5852494116,12214,7978,129,2021
199886,5907124815,12929,11771,2,2021
181655,5889198593,12871,13772,2,2021
153659,5864770423,12881,11085,1,2021
150780,5862201988,12780,9700,3,2021
166358,5876013225,12858,12931,2,2021
123539,5844869390,12718,7603,129,2021
200904,5909016336,12929,10381,4,2021
203563,5911457723,12906,17778,3,2021
193210,5898833656,12949,12931,128,2021
158464,5868001618,12780,8365,129,2021
159773,5868476625,12780,13806,3,2021
134601,5852305273,12832,4072,2,2021
145531,5858582551,12692,11903,3,2021
177080,5884009921,12692,10028,4,2021
182883,5889882713,12880,13099,4,2021
164746,5874408523,12858,9276,131,2021
197001,5903167390,12880,11321,0,2021
201838,5910778141,11912,10330,4,2021
198971,5906449790,11912,11771,128,2021
104528,5828973366,12767,8630,132,2021
158648,5868084895,12780,8000,131,2021
129949,5849009897,12718,14954,4,2021
153529,5864697432,11863,9062,128,2021
198635,5905308403,12692,12479,1,2021
152033,5863482828,12780,18410,131,2021
181946,5889499694,11912,8086,130,2021
133372,5851606622,12846,7011,3,2021
198355,5905147774,12929,6788,0,2021
146683,5860105982,12817,6004,1,2021
170306,5878231896,12692,11091,3,2021
167318,5876338987,12858,7927,130,2021
161158,5870100685,12692,12939,3,2021
150357,5861962399,12528,13749,0,2021
118423,5842162491,12780,13474,0,2021
124356,5845344068,12832,9241,2,2021
146153,5859687047,12735,14277,129,2021
170505,5878262555,12858,14880,130,2021
104486,5828918449,12718,11154,2,2021
201977,5910802032,12906,13093,131,2021
163795,5874027239,11863,9212,1,2021
137378,5853765508,12705,8061,129,2021
158106,5867838361,12881,14272,0,2021
190161,5895415941,12692,13768,2,2021
157813,5867689762,11863,10833,4,2021
113076,5836894775,12832,12328,128,2021
181226,5888395008,12881,7426,2,2021
145450,5858557071,12780,8579,128,2021
119406,5842600864,12718,10005,132,2021
181798,5889438127,12949,17586,131,2021
163695,5873919322,11863,13677,128,2021
128473,5848322719,12840,9460,3,2021
165156,5874573726,12917,13505,2,2021
184388,5891378381,11912,6350,130,2021
178360,5886067526,12881,18226,130,2021
199823,5907090363,12881,10423,2,2021
142835,5857113823,12832,647,132,2021
108802,5833195500,10650,8234,3,2021
118406,5842162491,12780,9302,3,2021
192928,5898668888,11863,13449,130,2021
194544,5900140340,12093,10888,132,2021
121679,5843681221,12735,9619,130,2021
151018,5862660591,12720,11997,128,2021
193313,5898877634,11863,9692,129,2021
105597,5830115281,12817,13753,129,2021
126807,5846920818,12832,11384,129,2021
168088,5876589021,12917,9208,131,2021
186377,5892301593,12780,10653,128,2021
104007,5828776993,12692,9208,4,2021
128177,5847956813,12780,13569,0,2021
133770,5851732638,12767,9164,1,2021
128165,5847956813,12780,13267,2,2021
146097,5859293821,12908,12291,132,2021
169044,5877599976,11863,13815,130,2021
120599,5843180529,12840,14416,3,2021
139451,5854999066,12692,13668,129,2021
166656,5876074794,12881,13569,1,2021
159777,5868476625,12780,17774,2,2021
124093,5845147369,12718,18289,2,2021
122525,5844293647,12832,13753,3,2021
122407,5844238915,12780,5667,3,2021
172694,5880043811,12723,9452,4,2021
104305,5828872878,12767,9532,0,2021
173258,5880146539,12692,8468,129,2021
174530,5881582710,12881,10433,131,2021
135470,5852986819,12735,13760,2,2021
131019,5849830615,12780,13102,1,2021
196795,5903108909,12780,9758,130,2021
160837,5869940112,12881,9167,3,2021
194700,5900324345,12093,12327,130,2021
186755,5893123790,11912,6480,132,2021
153672,5864770423,12881,14722,4,2021
189099,5894898041,11912,7655,129,2021
143410,5857415725,12718,17664,1,2021
111561,5835553796,12214,5633,130,2021
146876,5860210491,12780,9240,128,2021
109356,5833905398,12720,10192,131,2021
192173,5897342168,12692,10041,128,2021
145682,5858810719,12832,10423,4,2021
165775,5875341397,12832,10195,130,2021
116863,5840852060,12832,9743,130,2021
171006,5878528618,12917,8085,130,2021
202459,5910973712,12906,13668,3,2021
121725,5843724906,12735,7823,4,2021
113483,5837436075,12718,11461,1,2021
171984,5879842756,12723,13317,1,2021
116667,5840675623,12832,8365,128,2021
147989,5860806783,12093,9292,3,2021
193700,5899225790,12780,8073,2,2021
180267,5888098223,12881,9186,1,2021
187490,5893395760,12917,13290,2,2021
136822,5853399921,12832,8365,1,2021
159981,5868694228,12871,17661,128,2021
120011,5842852652,12718,13669,1,2021
178435,5886142094,12723,9886,3,2021
121568,5843620476,12727,13668,132,2021
165408,5874806681,12917,8000,129,2021
178585,5886259086,12723,13518,130,2021
175504,5882054500,12692,13775,3,2021
196148,5901557619,12929,11266,128,2021
189407,5894992053,11912,7938,132,2021
174529,5881582710,12881,10423,4,2021
107881,5832413161,12705,18243,4,2021
197399,5903379771,12929,12326,131,2021
128298,5848060821,12780,13743,2,2021
180073,5888030924,12881,8316,0,2021
128799,5848444853,12840,9232,1,2021
176886,5883907222,12692,9440,4,2021
196477,5901736073,12780,7014,1,2021
178249,5885959868,12881,17661,3,2021
110367,5834785816,12780,6616,129,2021
114951,5839493581,12214,17644,131,2021
131278,5849972138,12846,12982,1,2021
199820,5907090363,12881,10167,3,2021
167657,5876431092,12846,9667,2,2021
126159,5846331817,12780,11469,3,2021
193299,5898877634,11863,7653,0,2021
117400,5841353346,12832,13542,130,2021
172053,5879876793,12881,7852,2,2021
152205,5863534506,12917,13537,130,2021
158281,5867930628,12780,11903,132,2021
128267,5848060821,12780,9885,1,2021
172614,5879992167,12692,17951,128,2021
117857,5841686487,12720,7592,130,2021
200668,5908771996,11912,630,0,2021
129023,5848481225,12093,6435,132,2021
167850,5876502811,12846,647,130,2021
157042,5866696753,12692,11383,132,2021
124828,5845835450,12692,10027,130,2021
123654,5844880321,12832,17774,131,2021
136611,5853329317,12528,12940,2,2021
182160,5889542476,11912,9232,131,2021
169629,5877928929,12880,9232,2,2021
181949,5889499694,11912,8568,4,2021
119000,5842502412,12692,5927,130,2021
128059,5847858508,12780,13519,0,2021
